label,prob,seg
0,0.018010171,c03_452
0,0.009494731,c03_453
0,0.0023362304,c03_46
0,0.0023219693,c03_47
0,0.0051906477,c03_48
0,0.0021883016,c03_49
0,0.0024069448,c03_5
0,0.0024742018,c03_50
0,0.0024884099,c03_51
0,0.0027612466,c03_52
0,0.0028112007,c03_53
0,0.0028986048,c03_54
0,0.0025028917,c03_55
0,0.027553368,c03_56
0,0.0023336567,c03_57
0,0.003996757,c03_58
0,0.0026386518,c03_59
0,0.0033611406,c03_6
0,0.0026323209,c03_60
0,0.0027358436,c03_61
0,0.002798709,c03_62
0,0.0025865862,c03_63
0,0.0028211449,c03_64
0,0.0025715355,c03_65
0,0.002763854,c03_66
0,0.002418722,c03_67
0,0.0028854017,c03_68
0,0.0026654277,c03_69
0,0.003727438,c03_7
0,0.0027989831,c03_70
0,0.0030998073,c03_71
0,0.002745817,c03_72
0,0.0030559,c03_73
0,0.0036138543,c03_74
0,0.0027700183,c03_75
0,0.0025545473,c03_76
0,0.0024103846,c03_77
0,0.0026942163,c03_78
0,0.0030513722,c03_79
0,0.0024612842,c03_8
0,0.0025381818,c03_80
0,0.002768904,c03_81
0,0.0036175495,c03_82
0,0.012454853,c03_83
0,0.06665078,c03_84
0,0.019057369,c03_85
0,0.004908996,c03_86
0,0.01976004,c03_87
0,0.006112132,c03_88
0,0.0029481591,c03_89
0,0.0026005495,c03_9
0,0.0025542544,c03_90
0,0.004723592,c03_91
0,0.0022001257,c03_92
0,0.0028002346,c03_93
0,0.0031984234,c03_94
0,0.002505592,c03_95
0,0.0063401917,c03_96
0,0.005739447,c03_97
0,0.002423672,c03_98
0,0.0025560665,c03_99
0,0.0033536379,c04_100
0,0.0043136207,c04_101
0,0.0064589744,c04_102
0,0.0063086227,c04_103
0,0.0049094665,c04_104
0,0.0057330783,c04_105
0,0.004747249,c04_106
0,0.004136969,c04_107
0,0.006201101,c04_108
0,0.0045400686,c04_109
0,0.0041043144,c04_110
0,0.005357283,c04_111
0,0.003712699,c04_112
0,0.0040542805,c04_113
0,0.0055554276,c04_114
0,0.003449125,c04_115
0,0.004301448,c04_116
0,0.0038567646,c04_117
0,0.004030136,c04_118
0,0.0041868463,c04_119
0,0.0028552671,c04_120
0,0.0073457225,c04_121
0,0.0033086464,c04_122
0,0.0050544487,c04_123
0,0.0031614825,c04_124
0,0.0051820474,c04_125
0,0.004092994,c04_126
0,0.0045876317,c04_127
0,0.004790073,c04_128
0,0.004462487,c04_129
0,0.041152887,c04_13
0,0.006810782,c04_130
0,0.004138486,c04_131
0,0.004423199,c04_132
0,0.004477385,c04_133
0,0.0037551834,c04_134
0,0.0043489425,c04_135
0,0.005763787,c04_136
0,0.004160645,c04_137
0,0.004678695,c04_138
0,0.0056464854,c04_139
0,0.34821072,c04_14
0,0.004179814,c04_140
0,0.00372309,c04_141
0,0.0030211967,c04_142
0,0.007999111,c04_143
0,0.005741249,c04_144
0,0.002896483,c04_145
0,0.0052263294,c04_146
0,0.0035186002,c04_147
0,0.0042265668,c04_148
0,0.005693623,c04_149
0,0.0041390657,c04_150
0,0.0091234045,c04_151
0,0.0034974823,c04_152
0,0.009446047,c04_153
0,0.0343138,c04_154
0,0.0064109643,c04_155
0,0.004023028,c04_156
0,0.0046219393,c04_157
0,0.005119341,c04_158
0,0.0032330668,c04_159
0,0.0052599437,c04_160
0,0.0048899767,c04_161
0,0.006086874,c04_162
0,0.0030848577,c04_163
0,0.0049618357,c04_164
0,0.014884008,c04_165
0,0.003410329,c04_166
0,0.0040992927,c04_167
0,0.006842769,c04_168
0,0.003947442,c04_169
0,0.0039649503,c04_170
0,0.0043961313,c04_171
0,0.004000434,c04_172
0,0.0036761835,c04_173
0,0.004702872,c04_174
0,0.0025835002,c04_175
0,0.0028373797,c04_176
0,0.0025662917,c04_177
0,0.0037362934,c04_178
0,0.0042607873,c04_179
0,0.11189374,c04_18
0,0.002821888,c04_180
0,0.0031620192,c04_181
0,0.004633966,c04_182
0,0.0034189099,c04_183
0,0.004091904,c04_184
0,0.0035495157,c04_185
0,0.003389619,c04_186
0,0.005276752,c04_187
0,0.005464991,c04_188
0,0.0032090307,c04_189
0,0.50266993,c04_19
0,0.0040994757,c04_190
0,0.004146295,c04_191
0,0.0043654544,c04_192
0,0.0042894664,c04_193
0,0.0030279546,c04_194
0,0.004110259,c04_195
0,0.0030574608,c04_196
0,0.0048429016,c04_197
0,0.0028441034,c04_198
0,0.0045410474,c04_199
0,0.1024783,c04_20
0,0.003017747,c04_200
0,0.0038432137,c04_201
0,0.0022378054,c04_202
0,0.003991273,c04_203
0,0.0047623543,c04_204
0,0.0028534117,c04_205
0,0.0030138418,c04_206
0,0.0033958363,c04_207
0,0.002947066,c04_208
0,0.0024777728,c04_209
0,0.022676433,c04_21
0,0.0026144711,c04_210
0,0.0028433,c04_211
0,0.0028151092,c04_212
0,0.0023806442,c04_213
0,0.001967017,c04_214
0,0.0033057171,c04_215
0,0.0028687404,c04_216
0,0.0025686214,c04_217
0,0.002547922,c04_218
0,0.003750488,c04_219
0,0.013469784,c04_22
0,0.00227697,c04_220
0,0.0028338123,c04_221
0,0.002425094,c04_222
0,0.0026643467,c04_223
0,0.0028914185,c04_224
0,0.0032728142,c04_225
0,0.008808228,c04_226
0,0.0031816622,c04_227
0,0.0023894133,c04_228
0,0.0039306716,c04_229
0,0.007103154,c04_23
0,0.0030256235,c04_230
0,0.0021769542,c04_231
0,0.00207664,c04_232
0,0.0022998818,c04_233
0,0.0023815925,c04_234
0,0.0023453215,c04_235
0,0.0020942949,c04_236
0,0.002411325,c04_237
0,0.0023211848,c04_238
0,0.003142282,c04_239
0,0.008592493,c04_24
0,0.002245062,c04_240
0,0.0024698372,c04_241
0,0.0023734367,c04_242
0,0.0019728576,c04_243
0,0.002151503,c04_244
0,0.0030008685,c04_245
0,0.0023098004,c04_246
0,0.0022217818,c04_247
0,0.002964665,c04_248
0,0.002223503,c04_249
0,0.0065295575,c04_25
0,0.0025015275,c04_250
0,0.0028382593,c04_251
0,0.0027363643,c04_252
0,0.0024185497,c04_253
0,0.0024323273,c04_254
0,0.0022310652,c04_255
0,0.0021914886,c04_256
0,0.0018559253,c04_257
0,0.0024467036,c04_258
0,0.004870407,c04_259
0,0.0074327155,c04_26
0,0.033987727,c04_260
0,0.012624973,c04_261
0,0.0036728682,c04_262
0,0.004143006,c04_263
0,0.0028260828,c04_264
0,0.0032297464,c04_265
0,0.0029994794,c04_266
0,0.0030512167,c04_267
0,0.0025336647,c04_268
0,0.0023034404,c04_269
0,0.0073277475,c04_27
0,0.0023442137,c04_270
0,0.0021509542,c04_271
0,0.0022799072,c04_272
0,0.0022609183,c04_273
0,0.0025246353,c04_274
0,0.011905504,c04_275
0,0.0017229139,c04_276
0,0.002982056,c04_277
0,0.001674848,c04_278
0,0.0018434129,c04_279
0,0.0048547904,c04_28
0,0.0018576699,c04_280
0,0.001908235,c04_281
0,0.0016893765,c04_282
0,0.0017982792,c04_283
0,0.0018108557,c04_284
0,0.0026457792,c04_285
0,0.043655474,c04_286
0,0.0031613056,c04_287
0,0.0085548395,c04_288
0,0.0026715659,c04_289
0,0.0071991165,c04_29
0,0.0022166627,c04_290
0,0.0031429962,c04_291
0,0.0034390693,c04_292
0,0.00227649,c04_293
0,0.0023014871,c04_294
0,0.0021201698,c04_295
0,0.0020863125,c04_296
0,0.0026950801,c04_297
0,0.0017679712,c04_298
0,0.0022535375,c04_299
0,0.47167864,c04_30
0,0.0024246974,c04_300
0,0.0024444328,c04_301
0,0.0031009864,c04_302
0,0.0030273916,c04_303
0,0.0033191042,c04_304
0,0.0036059478,c04_305
0,0.004129565,c04_306
0,0.0053614876,c04_307
0,0.017432801,c04_308
0,0.004336529,c04_309
0,0.0073248134,c04_31
0,0.0041286848,c04_310
0,0.002667114,c04_311
0,0.0054437597,c04_312
0,0.002424395,c04_313
0,0.0025517957,c04_314
0,0.0033834875,c04_315
0,0.001955656,c04_316
0,0.0035509043,c04_317
0,0.002902813,c04_318
0,0.0019909458,c04_319
0,0.0069365944,c04_32
0,0.0019991905,c04_320
0,0.003057158,c04_321
0,0.0020654732,c04_322
0,0.0036481877,c04_323
0,0.002957308,c04_324
0,0.0027078807,c04_325
0,0.002933508,c04_326
0,0.0029635003,c04_327
0,0.002145888,c04_328
0,0.002637809,c04_329
0,0.0068431743,c04_33
0,0.002858061,c04_330
0,0.0035954912,c04_331
0,0.0025681646,c04_332
0,0.0021775565,c04_333
0,0.0032969397,c04_334
0,0.005092283,c04_335
0,0.0080250865,c04_336
0,0.010743745,c04_337
