label,prob,seg
1,0.99210876,x08_274
1,0.9836152,x08_275
1,0.97444993,x08_276
1,0.9728362,x08_277
1,0.9556666,x08_278
1,0.9324304,x08_279
1,0.8627236,x08_280
1,0.9884306,x08_281
1,0.9926561,x08_282
1,0.97142655,x08_283
1,0.99097556,x08_284
1,0.979215,x08_285
1,0.98649234,x08_286
1,0.98684084,x08_287
1,0.98740005,x08_288
1,0.3403513,x08_289
1,0.97833157,x08_290
1,0.9846822,x08_291
1,0.94966084,x08_292
1,0.95969605,x08_293
1,0.9683478,x08_294
1,0.9862531,x08_295
1,0.94164205,x08_296
1,0.9895263,x08_297
1,0.27335286,x08_298
1,0.89242744,x08_299
1,0.5812752,x08_303
1,0.9759912,x08_349
1,0.985036,x08_350
1,0.99095166,x08_351
1,0.98526704,x08_352
1,0.98519796,x08_353
1,0.18658243,x08_354
1,0.98937947,x08_355
1,0.99041253,x08_356
1,0.98758,x08_357
1,0.9035681,x08_358
1,0.98752844,x08_359
1,0.9750343,x08_360
1,0.48058376,x08_361
1,0.97612554,x08_363
1,0.97848034,x08_364
1,0.98356897,x08_365
1,0.9850247,x08_366
1,0.99226063,x08_367
1,0.98204136,x08_368
1,0.9779674,x08_369
1,0.97766715,x08_370
1,0.9878115,x08_371
1,0.88631713,x08_372
1,0.9803151,x08_373
1,0.9799319,x08_374
1,0.99012846,x08_375
1,0.9858191,x08_376
1,0.98765403,x08_377
1,0.6242328,x08_378
1,0.993475,x08_379
1,0.98839253,x08_380
1,0.8513573,x08_381
1,0.96840423,x08_382
1,0.9677308,x08_383
1,0.95730805,x08_384
1,0.9594591,x08_385
1,0.9861379,x08_386
1,0.9878522,x08_387
1,0.35040188,x08_388
1,0.98775035,x08_389
1,0.98588043,x08_390
1,0.94380194,x08_391
1,0.983024,x08_392
1,0.5999573,x08_393
1,0.95783556,x08_394
1,0.98891544,x08_395
1,0.25495127,x08_396
1,0.9831797,x08_397
1,0.99037313,x08_398
1,0.98288584,x08_399
1,0.84260577,x08_400
1,0.9644801,x08_401
1,0.9903713,x08_402
1,0.970155,x08_403
1,0.9897321,x08_404
1,0.9715517,x08_405
1,0.9906109,x08_406
1,0.9447719,x08_407
1,0.18811956,x08_408
1,0.28003362,x08_409
1,0.9919842,x08_410
1,0.99069387,x08_411
1,0.98197293,x08_412
1,0.98106533,x08_413
1,0.98892576,x08_414
1,0.9736322,x08_415
1,0.9445037,x08_416
1,0.9794433,x08_417
1,0.9121863,x08_418
1,0.9783589,x08_419
1,0.970043,x08_420
1,0.99181926,x08_421
1,0.98637795,x08_422
1,0.9770272,x08_423
1,0.98611,x08_424
1,0.9856844,x08_425
1,0.98779684,x08_426
1,0.65621567,x08_427
1,0.9883001,x08_428
1,0.9028101,x08_429
1,0.9077748,x08_430
1,0.9931238,x08_431
1,0.9665866,x08_432
1,0.5150636,x08_433
1,0.9879943,x08_434
1,0.9211176,x08_435
1,0.99149734,x08_436
1,0.9913619,x08_437
1,0.9888952,x08_438
1,0.9891778,x08_439
1,0.97688895,x08_440
1,0.9909548,x08_441
1,0.9891671,x08_442
1,0.96983653,x08_443
1,0.9776022,x08_444
1,0.9934303,x08_445
1,0.9805531,x08_446
1,0.99222386,x08_447
