prob,label,seg
0.1385802,0,x29_116
0.13981529,0,x29_117
0.23999949,0,x29_118
0.04257789,0,x29_119
0.023050286,0,x29_60
0.021274373,0,x29_61
0.031497113,0,x29_62
0.049286913,0,x29_63
0.009707953,0,x29_64
0.011961854,0,x29_65
0.0065561067,0,x29_66
0.015354674,0,x29_67
0.009041497,0,x29_68
0.004883765,0,x29_69
0.0050347326,0,x29_70
0.0029905718,0,x29_71
0.018246153,0,x29_72
0.0030892955,0,x29_73
0.040766485,0,x29_74
0.0799203,0,x29_75
0.025375413,0,x29_76
0.0039440147,0,x29_77
0.011181163,0,x29_78
0.0032753586,0,x29_79
0.005226421,0,x29_80
0.011014787,0,x29_81
0.004928197,0,x29_82
0.012579227,0,x29_83
0.015330205,0,x29_84
0.003945744,0,x29_85
0.0022837636,0,x29_86
0.001532555,0,x29_87
0.0017561517,0,x29_88
0.0045500235,0,x29_89
0.0044073234,0,x29_90
0.034063313,0,x29_91
0.0028005512,0,x29_92
0.0021990319,0,x29_93
0.0038228887,0,x29_94
0.0047107707,0,x29_95
0.004143718,0,x29_96
0.0021667155,0,x29_97
0.031550627,0,x29_98
0.004882836,0,x29_99
0.12691624,0,x29_120
0.25970063,0,x29_121
0.022233153,0,x29_122
0.073780365,0,x29_123
0.0020400712,0,x29_124
0.00432758,0,x29_125
0.0039794813,0,x29_126
0.002096663,0,x29_127
0.0018983633,0,x29_128
0.0023635365,0,x29_129
0.0020498207,0,x29_130
0.0031351934,0,x29_131
0.002229711,0,x29_132
0.0020424344,0,x29_133
0.0019183051,0,x29_134
0.002023266,0,x29_135
0.0015057852,0,x29_136
0.0020936131,0,x29_137
0.0015624104,0,x29_138
0.0014653424,0,x29_139
0.0015082649,0,x29_140
0.0029255284,0,x29_141
0.0032289773,0,x29_142
0.0044078464,0,x29_143
0.0021908425,0,x29_144
0.0018123862,0,x29_145
0.0019071663,0,x29_146
0.0017105571,0,x29_147
0.002325804,0,x29_148
0.0049396446,0,x29_149
0.007744701,0,x29_150
0.0058349436,0,x29_151
0.0014265642,0,x29_152
0.0013000135,0,x29_153
0.0015731114,0,x29_154
0.002970977,0,x29_155
0.0023000368,0,x29_156
0.0020412286,0,x29_157
0.0016279132,0,x29_158
0.0016090354,0,x29_159
0.0020376036,0,x29_160
0.0015567355,0,x29_161
0.002615257,0,x29_162
0.001735321,0,x29_163
0.0027930483,0,x29_164
0.0020864774,0,x29_165
0.0024101096,0,x29_166
0.0013912698,0,x29_167
0.0014385633,0,x29_168
0.0020411022,0,x29_169
0.0012852455,0,x29_170
0.0015575413,0,x29_171
0.0016093364,0,x29_172
0.0016361518,0,x29_173
0.0012979012,0,x29_174
0.0014458665,0,x29_175
0.0017585609,0,x29_176
0.0017470496,0,x29_177
0.0013001974,0,x29_178
0.0020027175,0,x29_179
0.0020370046,0,x29_180
0.0017785997,0,x29_181
0.0032287303,0,x29_182
0.0023284836,0,x29_183
0.0029668456,0,x29_184
0.0070252074,0,x29_185
0.0026020056,0,x29_186
0.0026780113,0,x29_187
0.002199214,0,x29_188
0.0038557516,0,x29_189
0.009287636,0,x29_190
0.0045937896,0,x29_191
0.0053717634,0,x29_192
0.004894299,0,x29_193
0.006096123,0,x29_194
0.0032836539,0,x29_195
0.013912037,0,x29_196
0.0073978864,0,x29_197
0.0028378384,0,x29_198
0.026997322,0,x29_199
0.0056295153,0,x29_200
0.005528995,0,x29_201
0.3165434,0,x29_202
0.07701261,0,x29_203
0.0046023666,0,x29_204
0.009279448,0,x29_205
0.01988457,0,x29_206
0.043260228,0,x29_207
0.04868951,0,x29_208
0.048746772,0,x29_209
0.009204455,0,x29_210
0.007044036,0,x29_211
0.036111187,0,x29_212
0.01353949,0,x29_213
0.1257094,0,x29_214
0.06567549,0,x29_215
0.03127864,0,x29_216
0.08103992,0,x29_217
0.027736474,0,x29_218
0.020007307,0,x29_219
0.015779123,0,x29_220
0.030505972,0,x29_221
0.02499015,0,x29_222
0.009144715,0,x29_223
0.014943659,0,x29_224
0.011549948,0,x29_225
0.013144624,0,x29_226
0.0030479669,0,x29_227
0.0033522262,0,x29_228
0.0056316564,0,x29_229
0.0069619617,0,x29_230
0.0267888,0,x29_231
0.0155146215,0,x29_232
0.003596346,0,x29_233
0.011892531,0,x29_234
0.008163303,0,x29_235
0.004385196,0,x29_236
0.0059944633,0,x29_237
0.011855549,0,x29_238
0.011236537,0,x29_239
0.009361854,0,x29_240
0.0039387583,0,x29_241
0.007599822,0,x29_242
0.004320506,0,x29_243
0.0032900271,0,x29_244
0.0050622434,0,x29_245
0.01021329,0,x29_246
0.06853458,0,x29_247
0.008315865,0,x29_248
0.013358126,0,x29_249
0.01102764,0,x29_250
0.0070285215,0,x29_251
0.005418374,0,x29_252
0.017029474,0,x29_253
0.00776767,0,x29_254
0.00674305,0,x29_255
0.00764857,0,x29_256
0.0084102815,0,x29_257
0.0067322743,0,x29_258
0.012388416,0,x29_259
0.010792689,0,x29_260
0.009454675,0,x29_261
0.004969974,0,x29_262
0.011941886,0,x29_263
0.005872477,0,x29_264
0.0155351,0,x29_265
0.0035841283,0,x29_266
0.007985407,0,x29_267
0.006595268,0,x29_268
0.008846309,0,x29_269
0.010518113,0,x29_270
0.044921145,0,x29_271
0.008458446,0,x29_272
0.005981728,0,x29_273
0.005156303,0,x29_274
0.004106361,0,x29_275
0.007142417,0,x29_276
0.011492435,0,x29_277
0.023026371,0,x29_278
0.0049344087,0,x29_279
0.0038381075,0,x29_280
0.004190681,0,x29_281
0.009064442,0,x29_282
0.003968504,0,x29_283
0.009386932,0,x29_284
0.0057925796,0,x29_285
0.003910642,0,x29_286
0.004003602,0,x29_287
0.010954332,0,x29_288
0.003253614,0,x29_289
0.003961674,0,x29_290
0.0040444243,0,x29_291
0.009979301,0,x29_292
0.0066155177,0,x29_293
0.004834954,0,x29_294
0.12201232,0,x29_295
0.012423866,0,x29_296
0.0017946758,0,x29_297
0.0043681003,0,x29_298
0.0015148125,0,x29_299
0.0015691224,0,x29_300
0.001567488,0,x29_301
0.0031798494,0,x29_302
0.0024999622,0,x29_303
0.0013531303,0,x29_304
0.0012214687,0,x29_305
0.0011401556,0,x29_306
0.001892024,0,x29_307
0.0020978234,0,x29_308
0.0013108024,0,x29_309
0.00120658,0,x29_310
0.0014880472,0,x29_311
0.003334998,0,x29_312
0.001159179,0,x29_313
0.0014003144,0,x29_314
0.0013165008,0,x29_315
0.01955088,0,x29_316
0.002258231,0,x29_317
0.002236083,0,x29_318
0.0017896004,0,x29_319
0.0020440405,0,x29_320
0.0016155114,0,x29_321
0.0016623359,0,x29_322
0.0017503917,0,x29_323
0.0016119038,0,x29_324
0.0015982306,0,x29_325
0.0016927441,0,x29_326
0.0014427615,0,x29_327
0.0013427683,0,x29_328
0.0014722777,0,x29_329
0.0014621821,0,x29_330
0.0016879049,0,x29_331
0.001488427,0,x29_332
0.0012772925,0,x29_333
0.0015928054,0,x29_334
0.0015375022,0,x29_335
0.0016734257,0,x29_336
0.0015779682,0,x29_337
0.0015765933,0,x29_338
0.001791743,0,x29_339
0.0014479912,0,x29_340
0.0013865714,0,x29_341
0.0014271389,0,x29_342
0.001980154,0,x29_343
0.001822065,0,x29_344
0.0019248393,0,x29_345
