prob,label,seg
0.016441535,0,x29_116
0.12225688,0,x29_117
0.39762193,0,x29_118
0.28819615,0,x29_119
0.04204523,0,x29_60
0.23191117,0,x29_61
0.017727345,0,x29_62
0.09162192,0,x29_63
0.038558893,0,x29_64
0.034132827,0,x29_65
0.01737972,0,x29_66
0.0913511,0,x29_67
0.0743679,0,x29_68
0.034810517,0,x29_69
0.010450233,0,x29_70
0.024102142,0,x29_71
0.009129149,0,x29_72
0.011941785,0,x29_73
0.21142341,0,x29_74
0.60083836,0,x29_75
0.06720196,0,x29_76
0.010783183,0,x29_77
0.1745298,0,x29_78
0.016144818,0,x29_79
0.01521099,0,x29_80
0.03789649,0,x29_81
0.029442636,0,x29_82
0.16128102,0,x29_83
0.13100566,0,x29_84
0.0051455996,0,x29_85
0.010939421,0,x29_86
0.0045763794,0,x29_87
0.0062243096,0,x29_88
0.026156576,0,x29_89
0.0086230775,0,x29_90
0.551577,0,x29_91
0.022870928,0,x29_92
0.0074076825,0,x29_93
0.011045277,0,x29_94
0.007322945,0,x29_95
0.010391664,0,x29_96
0.025811335,0,x29_97
0.2501075,0,x29_98
0.019262353,0,x29_99
0.21497083,0,x29_120
0.3604704,0,x29_121
0.015501901,0,x29_122
0.10719176,0,x29_123
0.012198936,0,x29_124
0.019352632,0,x29_125
0.0069922274,0,x29_126
0.011131652,0,x29_127
0.0058882996,0,x29_128
0.006062163,0,x29_129
0.0058551375,0,x29_130
0.006509544,0,x29_131
0.0066833217,0,x29_132
0.0140153505,0,x29_133
0.0068965903,0,x29_134
0.006294476,0,x29_135
0.0051597646,0,x29_136
0.0065697026,0,x29_137
0.0049627726,0,x29_138
0.004543557,0,x29_139
0.0045610275,0,x29_140
0.013987177,0,x29_141
0.0058073206,0,x29_142
0.044289522,0,x29_143
0.0056759627,0,x29_144
0.0052742246,0,x29_145
0.0062580504,0,x29_146
0.004553645,0,x29_147
0.006296782,0,x29_148
0.009259873,0,x29_149
0.17276773,0,x29_150
0.13374914,0,x29_151
0.0046181306,0,x29_152
0.004039516,0,x29_153
0.0071605644,0,x29_154
0.005235843,0,x29_155
0.007489745,0,x29_156
0.005903766,0,x29_157
0.005455716,0,x29_158
0.0041493243,0,x29_159
0.004908833,0,x29_160
0.0045867045,0,x29_161
0.0058644908,0,x29_162
0.0045356215,0,x29_163
0.005700832,0,x29_164
0.004516798,0,x29_165
0.0050206305,0,x29_166
0.0042105024,0,x29_167
0.0044568703,0,x29_168
0.006027346,0,x29_169
0.0043618125,0,x29_170
0.0045665754,0,x29_171
0.005082983,0,x29_172
0.005482311,0,x29_173
0.0048703975,0,x29_174
0.004635136,0,x29_175
0.005467931,0,x29_176
0.0057142293,0,x29_177
0.0049329735,0,x29_178
0.0055914256,0,x29_179
0.0076350747,0,x29_180
0.0045485464,0,x29_181
0.0053209756,0,x29_182
0.007414291,0,x29_183
0.005390552,0,x29_184
0.011795771,0,x29_185
0.006780924,0,x29_186
0.007673394,0,x29_187
0.007971012,0,x29_188
0.0070944834,0,x29_189
0.012637445,0,x29_190
0.00775174,0,x29_191
0.0057399124,0,x29_192
0.006949851,0,x29_193
0.007997401,0,x29_194
0.0060536903,0,x29_195
0.0068998314,0,x29_196
0.009191796,0,x29_197
0.008685367,0,x29_198
0.007305022,0,x29_199
0.00877842,0,x29_200
0.006260465,0,x29_201
0.66984314,0,x29_202
0.082106054,0,x29_203
0.04235314,0,x29_204
0.019102536,0,x29_205
0.016121378,0,x29_206
0.03464722,0,x29_207
0.045479536,0,x29_208
0.6322194,0,x29_209
0.021492906,0,x29_210
0.016364027,0,x29_211
0.34651643,0,x29_212
0.011832541,0,x29_213
0.25908318,0,x29_214
0.42653424,0,x29_215
0.015302897,0,x29_216
0.16904719,0,x29_217
0.06433363,0,x29_218
0.03577443,0,x29_219
0.08772614,0,x29_220
0.04233874,0,x29_221
0.021302184,0,x29_222
0.044230215,0,x29_223
0.036109634,0,x29_224
0.012011718,0,x29_225
0.011566804,0,x29_226
0.0074439603,0,x29_227
0.007854908,0,x29_228
0.034676,0,x29_229
0.00961802,0,x29_230
0.061094634,0,x29_231
0.013903868,0,x29_232
0.009513979,0,x29_233
0.0074976897,0,x29_234
0.008752393,0,x29_235
0.013745566,0,x29_236
0.0063821436,0,x29_237
0.0087253675,0,x29_238
0.013593007,0,x29_239
0.014042234,0,x29_240
0.00823224,0,x29_241
0.008185131,0,x29_242
0.007923319,0,x29_243
0.00841427,0,x29_244
0.012656468,0,x29_245
0.009339738,0,x29_246
0.07534487,0,x29_247
0.015460454,0,x29_248
0.014575535,0,x29_249
0.010917531,0,x29_250
0.0076672095,0,x29_251
0.006070504,0,x29_252
0.012067596,0,x29_253
0.01463815,0,x29_254
0.007658003,0,x29_255
0.007353574,0,x29_256
0.0071664923,0,x29_257
0.0061485004,0,x29_258
0.0075430954,0,x29_259
0.016062899,0,x29_260
0.008316345,0,x29_261
0.006183565,0,x29_262
0.0063564796,0,x29_263
0.0074020824,0,x29_264
0.0075889607,0,x29_265
0.006259848,0,x29_266
0.0065127267,0,x29_267
0.005704179,0,x29_268
0.006327054,0,x29_269
0.006778757,0,x29_270
0.33984962,0,x29_271
0.006050908,0,x29_272
0.005205231,0,x29_273
0.0073429104,0,x29_274
0.009978905,0,x29_275
0.012609461,0,x29_276
0.007699536,0,x29_277
0.020704942,0,x29_278
0.0066837086,0,x29_279
0.0056567374,0,x29_280
0.005040763,0,x29_281
0.009515957,0,x29_282
0.0061532254,0,x29_283
0.0068708216,0,x29_284
0.007497441,0,x29_285
0.0057345135,0,x29_286
0.006415364,0,x29_287
0.0056656296,0,x29_288
0.00640902,0,x29_289
0.006622805,0,x29_290
0.00716784,0,x29_291
0.0048747626,0,x29_292
0.0056007393,0,x29_293
0.006634462,0,x29_294
0.36482215,0,x29_295
0.4756472,0,x29_296
0.005891068,0,x29_297
0.0064750775,0,x29_298
0.004080714,0,x29_299
0.0040428364,0,x29_300
0.003732435,0,x29_301
0.009744331,0,x29_302
0.03772207,0,x29_303
0.0065837866,0,x29_304
0.0037940303,0,x29_305
0.004063168,0,x29_306
0.004288005,0,x29_307
0.011755762,0,x29_308
