prob,label,seg
0.9539896,1,x01_190
0.8376146,1,x01_191
0.9507302,1,x01_192
0.77961236,1,x01_193
0.9202376,1,x01_194
0.94777566,1,x01_195
0.85622716,1,x01_196
0.8598117,1,x01_197
0.7156885,1,x01_198
0.59042776,1,x01_199
0.12062405,1,x01_200
0.63927203,1,x01_201
0.8744769,1,x01_202
0.7912757,1,x01_203
0.9364538,1,x01_204
0.8836778,1,x01_205
0.86335516,1,x01_206
0.093878835,1,x01_207
0.5301431,1,x01_208
0.20941842,1,x01_209
0.46722957,1,x01_210
0.7711491,1,x01_211
0.8408626,1,x01_212
0.45108697,1,x01_213
0.6754636,1,x01_214
0.803707,1,x01_215
0.81739014,1,x01_216
0.8708866,1,x01_217
0.68466306,1,x01_218
0.08740468,1,x01_219
0.6026462,1,x01_225
0.90789753,1,x01_229
0.92620593,1,x01_252
0.8855772,1,x01_253
0.830067,1,x01_254
0.90094644,1,x01_255
0.7717222,1,x01_256
0.89308757,1,x01_257
0.45987564,1,x01_258
0.5362005,1,x01_259
0.5919104,1,x01_260
0.9397154,1,x01_261
0.18530993,1,x01_262
0.07876442,1,x01_263
0.1212091,1,x01_264
0.36117378,1,x01_265
0.5659847,1,x01_266
0.6461101,1,x01_267
0.89112955,1,x01_268
0.87046134,1,x01_269
0.74943566,1,x01_270
0.8523561,1,x01_271
0.9329223,1,x01_273
0.92924964,1,x01_274
0.93815786,1,x01_275
0.9219846,1,x01_276
0.95410496,1,x01_277
0.7282816,1,x01_278
0.96284056,1,x01_279
0.964364,1,x01_280
0.9243376,1,x01_281
0.970667,1,x01_282
0.94262284,1,x01_283
0.9334824,1,x01_284
0.9504391,1,x01_285
0.1983954,1,x01_286
0.89808196,1,x01_287
0.9378795,1,x01_288
0.8205334,1,x01_289
0.6931148,1,x01_290
0.34170416,1,x01_291
0.78981256,1,x01_292
0.8893587,1,x01_293
0.8524654,1,x01_294
0.9053093,1,x01_295
0.9395341,1,x01_297
0.8728593,1,x01_298
0.41357327,1,x01_299
0.78204495,1,x01_300
0.6633714,1,x01_301
0.72488827,1,x01_302
0.94711703,1,x01_303
0.81802016,1,x01_304
0.82377297,1,x01_305
0.3204946,1,x01_306
0.068352334,1,x01_307
0.21626078,1,x01_313
0.811263,1,x01_314
0.8648498,1,x01_315
0.87351334,1,x01_316
0.8199826,1,x01_317
0.92575246,1,x01_318
0.9442746,1,x01_319
0.93207353,1,x01_320
0.91692877,1,x01_321
0.8056636,1,x01_322
0.91922426,1,x01_323
0.9564258,1,x01_324
0.913332,1,x01_325
0.85824794,1,x01_326
0.9557908,1,x01_327
0.9628452,1,x01_328
0.93252665,1,x01_329
0.9383434,1,x01_330
0.95750755,1,x01_331
0.95452195,1,x01_332
0.9541263,1,x01_333
0.75207657,1,x01_334
0.9131687,1,x01_335
0.7652292,1,x01_336
0.896739,1,x01_337
0.93089473,1,x01_338
0.9338035,1,x01_339
0.88796556,1,x01_340
0.96872634,1,x01_341
0.8072069,1,x01_342
0.9201174,1,x01_343
0.8867349,1,x01_344
0.51396483,1,x01_345
0.9431839,1,x01_346
0.879701,1,x01_347
0.9365024,1,x01_348
0.92201704,1,x01_349
0.9340383,1,x01_350
0.9087915,1,x01_351
0.9417893,1,x01_352
0.8643339,1,x01_353
0.93424433,1,x01_354
0.8356854,1,x01_355
0.83446217,1,x01_356
0.92824197,1,x01_357
0.92255276,1,x01_358
0.37151378,1,x01_359
0.95765483,1,x01_360
0.95590836,1,x01_361
0.9228418,1,x01_362
0.953797,1,x01_363
0.95064956,1,x01_364
0.7530538,1,x01_365
0.14909424,1,x01_366
0.8825238,1,x01_367
0.8311136,1,x01_368
0.8174834,1,x01_369
0.9224717,1,x01_370
0.9015438,1,x01_371
0.7982884,1,x01_372
0.8101499,1,x01_373
0.92269444,1,x01_374
0.91361636,1,x01_375
0.8835896,1,x01_376
0.058300536,1,x01_377
0.81696516,1,x01_379
0.21181038,1,x01_380
0.6956642,1,x01_382
0.6224624,1,x01_383
0.4378849,1,x01_384
0.9435043,1,x01_385
0.6636969,1,x01_386
0.67111236,1,x01_387
0.81762975,1,x01_388
0.8709685,1,x01_389
0.9147883,1,x01_390
0.8993431,1,x01_391
0.8627725,1,x01_392
0.27397972,1,x01_393
0.7486151,1,x01_394
0.49832714,1,x01_395
0.7474907,1,x01_396
0.8252285,1,x01_397
0.6621062,1,x01_404
0.85817987,1,x01_405
0.7660776,1,x01_406
0.6766389,1,x01_412
0.78420997,1,x01_413
0.49644533,1,x01_414
0.840886,1,x01_423
0.76966643,1,x01_424
0.92542064,1,x01_429
0.86691225,1,x01_430
0.9149933,1,x01_431
0.9116007,1,x01_432
0.7614396,1,x01_433
0.35824114,1,x01_434
0.7611628,1,x01_435
0.894857,1,x01_436
0.93438536,1,x01_437
0.46746084,1,x01_438
0.8685472,1,x01_439
0.653467,1,x01_440
0.4336896,1,x01_441
0.44836384,1,x01_442
0.8839203,1,x01_443
0.89668494,1,x01_444
0.6177024,1,x01_445
0.91681814,1,x01_446
0.6051297,1,x01_447
0.84602565,1,x01_448
0.72087365,1,x01_449
0.7810347,1,x01_450
0.34267032,1,x01_451
0.63574594,1,x01_454
0.6925032,1,x01_455
0.42736456,1,x01_456
0.45734814,1,x01_457
0.29682982,1,x01_458
0.6304072,1,x01_459
0.016640093,1,x01_460
0.36795628,1,x01_461
0.75807387,1,x01_462
0.557956,1,x01_463
0.86937356,1,x01_464
0.8729511,1,x01_465
0.9626753,1,x01_466
0.1351093,1,x01_467
0.88533896,1,x01_468
0.93576664,1,x01_469
0.69738513,1,x01_470
0.7976875,1,x01_471
0.9696499,1,x01_472
0.879163,1,x01_473
0.66922975,1,x01_474
0.92091084,1,x01_475
0.9296344,1,x01_476
0.96289784,1,x01_477
0.94440293,1,x01_478
0.9374195,1,x01_479
0.16340812,1,x01_480
0.21356985,1,x01_483
0.39988548,1,x01_484
0.2822493,1,x01_485
0.7279873,1,x01_486
0.20899251,1,x01_487
0.6164409,1,x01_488
0.35571876,1,x01_489
0.43078032,1,x01_490
0.8011626,1,x01_491
0.37362072,1,x01_492
0.8141657,1,x01_493
0.7948866,1,x01_494
0.2355229,1,x01_495
0.12740146,1,x01_496
0.24190447,1,x01_497
0.03969493,1,x01_498
0.048942115,1,x01_499
0.3764557,1,x01_500
0.06937877,1,x01_501
0.6008843,1,x01_502
0.4268778,1,x01_503
0.6623316,1,x01_504
0.4844438,1,x01_505
0.36028084,1,x01_506
0.2759734,1,x01_507
0.3135662,1,x01_508
0.08197512,1,x01_509
0.45293573,1,x01_510
0.7437847,1,x01_511
0.14126426,1,x01_512
0.17793976,1,x01_513
0.76081324,1,x01_514
0.46255746,1,x01_515
0.6501114,1,x01_516
0.69111425,1,x01_520
0.77854115,0,x01_10
0.13986024,0,x01_11
0.158061,0,x01_12
0.04591074,0,x01_13
0.29860798,0,x01_14
0.053166565,0,x01_15
0.08158535,0,x01_16
0.13549243,0,x01_17
0.108882196,0,x01_18
0.11097126,0,x01_19
0.07855796,0,x01_20
0.057389647,0,x01_21
0.07470029,0,x01_22
0.08133365,0,x01_23
0.45814425,0,x01_24
0.28106982,0,x01_42
0.6624486,0,x01_43
0.43279082,0,x01_44
0.5315565,0,x01_45
0.46076766,0,x01_46
0.41130832,0,x01_47
0.2968729,0,x01_48
0.5820833,0,x01_49
0.11244283,0,x01_50
0.25203997,0,x01_51
0.1142572,0,x01_52
0.073706426,0,x01_53
0.519262,0,x01_54
0.76741093,0,x01_55
0.21651687,0,x01_56
0.181762,0,x01_57
0.22266822,0,x01_58
0.35394087,0,x01_59
0.061637737,0,x01_100
0.109244436,0,x01_101
0.08724412,0,x01_102
0.07634363,0,x01_103
0.43796453,0,x01_104
0.0817677,0,x01_105
0.103892006,0,x01_106
0.06233002,0,x01_107
0.2997522,0,x01_108
0.059584647,0,x01_109
0.040377185,0,x01_110
0.039996535,0,x01_111
0.02732187,0,x01_112
0.058447517,0,x01_113
0.057107773,0,x01_114
0.1647552,0,x01_60
0.044946603,0,x01_61
0.64878637,0,x01_62
0.03594295,0,x01_91
0.14015721,0,x01_92
0.05690926,0,x01_93
0.04111928,0,x01_94
0.198003,0,x01_95
0.051116426,0,x01_96
0.13049072,0,x01_97
0.030699247,0,x01_98
0.054954004,0,x01_99
0.27050427,0,x01_122
0.80209905,0,x01_140
0.53106874,0,x01_141
0.6095771,0,x01_147
0.7189999,0,x01_148
0.77826494,0,x01_151
0.8378808,0,x01_152
0.09340947,0,x01_220
0.047916535,0,x01_221
0.040663254,0,x01_222
0.12158098,0,x01_223
0.55412143,0,x01_224
0.20795842,0,x01_226
0.13302228,0,x01_227
0.43979603,0,x01_228
0.37492952,0,x01_230
0.06383375,0,x01_231
0.06799774,0,x01_232
0.041592017,0,x01_233
0.49196723,0,x01_234
0.6071788,0,x01_235
0.3477212,0,x01_236
0.13241951,0,x01_237
0.06978772,0,x01_238
0.071071744,0,x01_239
0.07086479,0,x01_240
0.07436318,0,x01_241
0.054896627,0,x01_242
0.04282891,0,x01_243
0.051593456,0,x01_244
0.057840787,0,x01_245
0.049993645,0,x01_246
0.09472414,0,x01_247
0.047904924,0,x01_248
0.051412765,0,x01_249
0.053656116,0,x01_250
0.071035996,0,x01_251
0.8191138,0,x01_272
0.7634883,0,x01_296
0.18483195,0,x01_308
0.10179469,0,x01_309
0.13139713,0,x01_310
0.0760087,0,x01_311
0.045888465,0,x01_312
0.9303331,0,x01_378
0.16752526,0,x01_381
0.3280474,0,x01_398
0.059880827,0,x01_399
0.05189313,0,x01_400
0.07105664,0,x01_401
0.037237614,0,x01_402
0.2010858,0,x01_403
0.4083209,0,x01_407
0.42695054,0,x01_408
0.13241394,0,x01_409
0.17718384,0,x01_410
0.7911599,0,x01_411
0.1501966,0,x01_415
0.84746176,0,x01_416
0.25408214,0,x01_417
0.058757752,0,x01_418
0.27788717,0,x01_419
0.5178061,0,x01_420
0.8307183,0,x01_421
0.8171585,0,x01_422
0.63361835,0,x01_425
0.57129174,0,x01_426
0.46325362,0,x01_427
0.7844617,0,x01_428
0.2418091,0,x01_452
0.8410351,0,x01_453
0.0488033,0,x01_481
0.23233613,0,x01_482
0.17429927,0,x01_517
0.12478598,0,x01_518
0.75930977,0,x01_519
0.20510648,0,x01_521
0.12017848,0,x01_522
0.7288307,1,x02_102
0.6643672,1,x02_103
0.3069449,1,x02_69
0.5331871,1,x02_70
0.5669056,1,x02_71
0.73567194,1,x02_72
0.21571936,1,x02_73
0.07237955,1,x02_82
0.7733951,1,x02_83
0.39937732,1,x02_84
0.5264287,1,x02_85
0.3215905,1,x02_86
0.18136007,1,x02_87
0.34212866,1,x02_88
0.8648755,1,x02_89
0.8853603,1,x02_90
0.9289217,1,x02_91
0.9426809,1,x02_92
0.9386814,1,x02_93
0.84872967,1,x02_94
0.7714706,1,x02_95
0.9104092,1,x02_96
0.78326124,1,x02_97
0.58378685,1,x02_98
0.11813445,1,x02_99
0.5983325,1,x02_133
0.9532568,1,x02_134
0.16093962,1,x02_135
0.7928905,1,x02_136
0.9262225,1,x02_137
0.7956912,1,x02_138
0.95707256,1,x02_139
0.936129,1,x02_140
0.9306823,1,x02_141
0.792217,1,x02_142
0.38763952,1,x02_143
0.95987284,1,x02_144
0.43825632,1,x02_145
0.8561419,1,x02_146
0.83238494,1,x02_147
0.87608266,1,x02_148
0.7175982,1,x02_149
0.89466643,1,x02_150
0.9313625,1,x02_151
0.85402626,1,x02_152
0.84210974,1,x02_153
0.55540854,1,x02_154
0.6590631,1,x02_155
0.40318218,1,x02_156
0.008158907,1,x02_157
0.7655543,1,x02_158
0.44511688,1,x02_202
0.43069565,1,x02_203
0.7783282,1,x02_204
0.9391465,1,x02_205
0.8514563,1,x02_206
0.73759055,1,x02_207
0.6416762,1,x02_208
0.26481262,1,x02_209
0.88757443,1,x02_210
0.72787464,1,x02_211
0.32233813,1,x02_212
0.9479467,1,x02_213
0.9541314,1,x02_214
0.903277,1,x02_215
0.9282052,1,x02_216
0.89599234,1,x02_217
0.9443873,1,x02_218
0.61235374,1,x02_219
0.7127076,1,x02_220
0.20889296,1,x02_221
0.72957754,1,x02_222
0.49533293,1,x02_223
0.3817832,1,x02_288
0.26881516,1,x02_289
0.7782274,1,x02_290
0.8195499,1,x02_291
0.91904724,1,x02_292
0.22100617,1,x02_293
0.30147243,1,x02_294
0.17501308,1,x02_295
0.83068603,1,x02_296
0.74074894,1,x02_297
0.5902794,1,x02_298
0.85888803,1,x02_299
0.840049,1,x02_300
0.92389977,1,x02_301
0.6738415,1,x02_302
0.5049037,1,x02_303
0.50082314,1,x02_304
0.7023229,1,x02_305
