label,prob,seg
0,0.0038901358,b01_315
0,0.0046920013,b01_316
0,0.0031790498,b01_317
0,0.0033632852,b01_318
0,0.0034716753,b01_319
0,0.002919001,b01_32
0,0.0031230727,b01_320
0,0.0031677852,b01_321
0,0.002850041,b01_322
0,0.0030957384,b01_323
0,0.003171944,b01_324
0,0.0030899267,b01_325
0,0.003059342,b01_326
0,0.003058391,b01_327
0,0.0031433962,b01_328
0,0.00293735,b01_329
0,0.002956969,b01_33
0,0.0027775627,b01_330
0,0.0030613393,b01_331
0,0.0029157803,b01_332
0,0.0032167058,b01_333
0,0.0029597143,b01_334
0,0.0029701835,b01_335
0,0.0033051525,b01_336
0,0.0029867808,b01_337
0,0.023638861,b01_338
0,0.0030609246,b01_34
0,0.0030488928,b01_340
0,0.0030090157,b01_341
0,0.0029944584,b01_342
0,0.0033401612,b01_343
0,0.0055259177,b01_344
0,0.0061732237,b01_345
0,0.00761252,b01_346
0,0.003807526,b01_347
0,0.003983702,b01_348
0,0.004356781,b01_349
0,0.012609302,b01_35
0,0.054373812,b01_350
0,0.0047019883,b01_351
0,0.0038766868,b01_352
0,0.0033937516,b01_353
0,0.0039004537,b01_354
0,0.003842248,b01_355
0,0.005928036,b01_356
0,0.0041583977,b01_357
0,0.0036188043,b01_358
0,0.004033378,b01_359
0,0.0067252023,b01_36
0,0.0035793753,b01_360
0,0.0037605055,b01_361
0,0.34079373,b01_362
0,0.0036477817,b01_363
0,0.005051148,b01_364
0,0.004981371,b01_365
0,0.003515777,b01_366
0,0.0033390133,b01_367
0,0.010402501,b01_368
0,0.0040430133,b01_369
0,0.043467805,b01_37
0,0.0034882526,b01_370
0,0.0033444227,b01_371
0,0.0038076527,b01_372
0,0.0034692246,b01_373
0,0.0034176507,b01_374
0,0.0036602274,b01_375
0,0.0041747442,b01_376
0,0.0066111325,b01_377
0,0.0044791983,b01_378
0,0.0038448297,b01_379
0,0.0042776177,b01_38
0,0.014986268,b01_380
0,0.004399363,b01_381
0,0.0061526448,b01_382
0,0.05101178,b01_383
0,0.0036448683,b01_384
0,0.003920881,b01_385
0,0.004069461,b01_386
0,0.004028313,b01_387
0,0.0042043994,b01_388
0,0.0033530674,b01_389
0,0.00627839,b01_39
0,0.0038577595,b01_390
0,0.0037468139,b01_391
0,0.003590609,b01_392
0,0.0035967813,b01_393
0,0.004109461,b01_394
0,0.0044367723,b01_395
0,0.003811098,b01_396
0,0.0038496358,b01_397
0,0.005834855,b01_398
0,0.123536594,b01_399
0,0.0060114944,b01_4
0,0.024604412,b01_40
0,0.012999324,b01_400
0,0.0046391236,b01_401
0,0.0061721755,b01_402
0,0.005072939,b01_403
0,0.004042554,b01_404
0,0.004011734,b01_405
0,0.0030989132,b01_406
0,0.004364408,b01_407
0,0.0031558704,b01_408
0,0.0034206745,b01_409
0,0.041658614,b01_41
0,0.0038537595,b01_410
0,0.0033067034,b01_411
0,0.0052923076,b01_412
0,0.0031153045,b01_413
0,0.004413014,b01_414
0,0.004170801,b01_415
0,0.0031282953,b01_416
0,0.005726797,b01_417
0,0.011401971,b01_418
0,0.008175621,b01_419
0,0.01843954,b01_42
0,0.0035119206,b01_422
0,0.0041912217,b01_423
0,0.006229101,b01_424
0,0.004136289,b01_43
0,0.0032838194,b01_435
0,0.25784996,b01_436
0,0.0070063327,b01_437
0,0.005241703,b01_438
0,0.006093963,b01_439
0,0.0040010894,b01_44
0,0.005244618,b01_440
0,0.0041912436,b01_441
0,0.062080767,b01_442
0,0.004484875,b01_443
0,0.0033104364,b01_444
0,0.004016324,b01_445
0,0.002940073,b01_446
0,0.002802912,b01_447
0,0.002534101,b01_448
0,0.0025877415,b01_449
0,0.003595556,b01_45
0,0.003147976,b01_450
