prob,label,seg
0.9114671,1,x15_192
0.86293817,1,x15_193
0.94845176,1,x15_194
0.8479469,1,x15_195
0.49524677,1,x15_196
0.9630256,1,x15_197
0.95863,1,x15_198
0.07613516,1,x15_199
0.27728838,1,x15_200
0.40134835,1,x15_201
0.97056246,1,x15_202
0.9902407,1,x15_203
0.9467682,1,x15_204
0.97304505,1,x15_205
0.7204836,1,x15_206
0.9818646,1,x15_207
0.9187062,1,x15_208
0.26596886,1,x15_209
0.9481805,1,x15_210
0.5630663,1,x15_263
0.6550725,1,x15_264
0.7079628,1,x15_265
0.8214444,1,x15_266
0.854663,1,x15_267
0.90089256,1,x15_268
0.28126088,1,x15_269
0.8449659,1,x15_270
0.39674532,1,x15_271
0.92337155,1,x15_272
0.3773247,1,x15_273
0.73684245,1,x15_274
0.4737616,1,x15_275
0.923421,1,x15_276
0.47975034,1,x15_277
0.96466607,1,x15_278
0.40951398,1,x15_279
0.8984124,1,x15_280
0.30001432,1,x15_281
0.9470842,1,x15_282
0.983127,1,x15_283
0.98038596,1,x15_284
0.68978125,1,x15_285
0.9299789,1,x15_286
0.9305067,1,x15_287
0.7352347,1,x15_288
0.783362,1,x15_289
0.859254,1,x15_290
0.94902366,1,x15_291
0.77293193,1,x15_292
0.85279834,1,x15_293
0.67016745,1,x15_294
0.78050333,1,x15_295
0.96345335,1,x15_296
0.90333253,1,x15_297
0.95828,1,x15_298
0.98273313,1,x15_299
0.5837271,1,x15_300
0.67397803,1,x15_301
0.9085528,1,x15_302
0.80647373,1,x15_303
0.79000795,1,x15_304
0.50062805,1,x15_305
0.6284067,1,x15_353
0.80096096,1,x15_354
0.93937886,1,x15_355
0.7864307,1,x15_356
0.39065087,1,x15_357
0.6320158,1,x15_358
0.9683631,1,x15_359
0.6246228,1,x15_360
0.88796085,1,x15_361
0.9078033,1,x15_362
0.9836918,1,x15_363
0.92005783,1,x15_364
0.9658315,1,x15_365
0.91197294,1,x15_366
0.9743556,1,x15_367
0.6373705,1,x15_368
0.78725344,1,x15_369
0.87138546,1,x15_370
0.9122836,1,x15_371
0.9266934,1,x15_372
0.9536493,1,x15_373
0.95510644,1,x15_374
0.97055763,1,x15_375
0.97844636,1,x15_376
0.64649296,1,x15_377
0.7343467,1,x15_378
0.98536754,1,x15_379
0.91126984,1,x15_380
0.96873415,1,x15_381
0.96828765,1,x15_382
0.9605336,1,x15_383
0.95344085,1,x15_384
0.9859461,1,x15_385
0.9119085,1,x15_386
0.4775085,1,x15_387
0.6700421,1,x15_388
0.35968837,1,x15_416
0.33384025,1,x15_417
0.28897047,1,x15_418
0.9308751,1,x15_419
0.89545166,1,x15_420
0.9306585,1,x15_421
0.37530106,1,x15_422
0.43238845,1,x15_423
0.3942812,1,x15_424
0.89796406,1,x15_425
0.6717592,1,x15_426
0.7664046,1,x15_427
0.94864523,1,x15_428
0.8022654,1,x15_429
0.98361635,1,x15_430
0.9536003,1,x15_431
0.97006744,1,x15_432
0.77106154,1,x15_433
0.6943583,1,x15_434
0.8955772,1,x15_435
0.9570984,1,x15_436
0.5645288,1,x15_437
0.9845723,1,x15_438
0.9890183,1,x15_439
0.957142,1,x15_440
0.48707172,1,x15_441
0.7111035,1,x15_442
0.9446187,1,x15_443
0.9159096,1,x15_444
0.97861165,1,x15_445
0.35693195,1,x15_446
0.85253835,1,x15_447
0.47134328,1,x15_448
0.9300487,1,x15_479
0.5971317,1,x15_480
0.61845094,1,x15_481
0.48705018,1,x15_482
0.32533956,1,x15_483
0.47520533,1,x15_484
0.3623704,1,x15_485
0.3561795,1,x15_486
0.94437164,1,x15_487
0.44500902,1,x15_488
0.81229913,1,x15_489
0.5607777,1,x15_490
0.34459552,0,x15_0
0.86664957,0,x15_1
0.87265885,0,x15_10
0.8098014,0,x15_11
0.2701903,0,x15_12
0.51220125,0,x15_13
0.6560851,0,x15_14
0.73131204,0,x15_15
0.43321487,0,x15_16
0.33007985,0,x15_17
0.3577007,0,x15_18
0.28175035,0,x15_19
0.9575875,0,x15_2
0.25081685,0,x15_20
0.22553565,0,x15_21
0.3671189,0,x15_22
0.3767034,0,x15_23
0.43729043,0,x15_24
0.3364844,0,x15_25
0.32497802,0,x15_26
0.35489425,0,x15_27
0.5731723,0,x15_28
0.31190038,0,x15_29
0.6250788,0,x15_3
0.26041052,0,x15_30
0.2795647,0,x15_31
0.2875721,0,x15_32
0.3206747,0,x15_33
0.3019484,0,x15_34
0.2573525,0,x15_35
0.34626994,0,x15_36
0.31657693,0,x15_37
0.23822135,0,x15_38
0.23752843,0,x15_39
0.054194033,0,x15_4
0.30649033,0,x15_40
0.29229805,0,x15_41
0.26857582,0,x15_42
0.2597197,0,x15_43
0.31847942,0,x15_44
0.27376667,0,x15_45
0.32126296,0,x15_46
0.29864457,0,x15_47
0.33387375,0,x15_48
0.45755538,0,x15_49
0.7864832,0,x15_5
0.40769207,0,x15_50
0.27147555,0,x15_51
0.2553058,0,x15_52
0.2564704,0,x15_53
0.27882567,0,x15_54
0.30333003,0,x15_55
0.2679981,0,x15_56
0.26555708,0,x15_57
0.25632405,0,x15_58
0.27932832,0,x15_59
0.39069733,0,x15_6
0.33973727,0,x15_7
0.48170105,0,x15_8
0.47491884,0,x15_9
0.35801277,0,x15_100
0.34851694,0,x15_101
0.3108167,0,x15_102
0.461799,0,x15_103
0.44385102,0,x15_104
0.4496982,0,x15_105
0.36580247,0,x15_106
0.54665565,0,x15_107
0.49479318,0,x15_108
0.38597968,0,x15_109
0.42981243,0,x15_110
0.55058116,0,x15_111
0.5422189,0,x15_112
0.5204968,0,x15_113
0.543072,0,x15_114
0.6379953,0,x15_115
0.4435274,0,x15_116
0.54428166,0,x15_117
0.6333597,0,x15_118
0.5039465,0,x15_119
0.2584477,0,x15_60
0.26454934,0,x15_61
0.2149516,0,x15_62
0.3557735,0,x15_63
0.3371272,0,x15_64
0.29226965,0,x15_65
0.30138767,0,x15_66
0.7574324,0,x15_67
0.68965006,0,x15_68
0.34025896,0,x15_69
0.36505184,0,x15_70
0.33198634,0,x15_87
0.46383718,0,x15_88
0.35186264,0,x15_94
0.39045525,0,x15_95
0.515283,0,x15_96
0.49735788,0,x15_97
0.4907015,0,x15_98
0.451299,0,x15_99
0.6644141,0,x15_120
0.5361294,0,x15_141
0.4051561,0,x15_142
0.3890133,0,x15_143
0.3360671,0,x15_144
0.8663234,0,x15_145
0.33866498,0,x15_148
0.33115196,0,x15_149
0.4028054,0,x15_150
0.33529446,0,x15_151
0.34529236,0,x15_152
0.3869056,0,x15_153
0.3596867,0,x15_154
0.47627428,0,x15_155
0.4352796,0,x15_156
0.41721272,0,x15_157
0.38947758,0,x15_158
0.44541183,0,x15_159
0.4040617,0,x15_160
0.47353277,0,x15_161
0.46652398,0,x15_162
0.43464556,0,x15_163
0.4154775,0,x15_164
0.49388027,0,x15_165
0.504408,0,x15_166
0.47745523,0,x15_167
0.44349682,0,x15_168
0.44830856,0,x15_169
0.44961897,0,x15_170
0.51107144,0,x15_171
0.4885689,0,x15_172
0.38618,0,x15_173
0.54904807,0,x15_174
0.55916315,0,x15_175
0.4582024,0,x15_176
0.62913406,0,x15_177
0.4749986,0,x15_211
0.29667005,0,x15_212
0.36059365,0,x15_213
0.29228935,0,x15_214
0.4656945,0,x15_215
0.31757262,0,x15_216
0.320711,0,x15_217
0.34268355,0,x15_218
0.36095548,0,x15_219
0.37044808,0,x15_220
0.41055837,0,x15_221
0.48070818,0,x15_222
0.33602118,0,x15_223
0.3270706,0,x15_224
0.39560193,0,x15_225
0.3239705,0,x15_226
0.45127642,0,x15_227
0.48034126,0,x15_228
0.30021185,0,x15_229
0.43928534,0,x15_230
0.38067096,0,x15_231
0.35016045,0,x15_232
0.42039582,0,x15_233
0.4007825,0,x15_234
0.3219459,0,x15_235
0.43781304,0,x15_236
0.44444877,0,x15_237
0.38601092,0,x15_238
0.4573949,0,x15_239
0.33747202,0,x15_240
0.3054446,0,x15_241
0.33888862,0,x15_242
0.38802576,0,x15_243
0.3959109,0,x15_244
0.40721563,0,x15_245
0.39292324,0,x15_246
0.33498985,0,x15_247
0.44231856,0,x15_248
0.43273228,0,x15_249
0.32481304,0,x15_250
0.37130272,0,x15_251
0.34007987,0,x15_252
0.3838959,0,x15_253
0.41126415,0,x15_254
0.30816442,0,x15_255
0.35150066,0,x15_256
