label,prob,seg
0,0.9114473,a07_403
0,0.9721405,a07_406
0,0.8893896,a07_407
0,0.95410234,a07_408
0,0.9391918,a07_409
0,0.81465775,a07_41
0,0.033695683,a07_410
0,0.15937418,a07_411
0,0.23622563,a07_412
0,0.041149095,a07_413
0,0.024532361,a07_414
0,0.06430467,a07_415
0,0.06582572,a07_416
0,0.46080613,a07_417
0,0.81411606,a07_418
0,0.87517506,a07_42
0,0.52440345,a07_426
0,0.9706048,a07_427
0,0.94555527,a07_428
0,0.92885196,a07_429
0,0.15656948,a07_430
0,0.14133294,a07_431
0,0.17644778,a07_432
0,0.25510153,a07_433
0,0.122432716,a07_434
0,0.07828088,a07_435
0,0.060642846,a07_436
0,0.4611998,a07_437
0,0.9276623,a07_438
0,0.42444402,a07_44
0,0.06995082,a07_45
0,0.19633445,a07_46
0,0.114797935,a07_47
0,0.7224433,a07_477
0,0.9163089,a07_478
0,0.123839155,a07_479
0,0.039248545,a07_48
0,0.84426385,a07_480
0,0.8899852,a07_481
0,0.85907793,a07_482
0,0.08649441,a07_49
0,0.607325,a07_5
0,0.17101404,a07_50
0,0.5090337,a07_51
0,0.595616,a07_52
0,0.48428032,a07_53
0,0.7600803,a07_54
0,0.012266785,a07_6
0,0.33886513,a07_7
0,0.81392217,a07_75
0,0.6662281,a07_76
0,0.79049724,a07_77
0,0.9560199,a07_78
0,0.9364017,a07_79
0,0.15022738,a07_8
0,0.8045563,a07_80
0,0.796969,a07_81
0,0.9180363,a07_82
0,0.8758551,a07_83
0,0.8098244,a07_84
0,0.43264365,a07_85
0,0.10082038,a07_86
0,0.03791552,a07_87
0,0.23567311,a07_88
0,0.15595452,a07_89
0,0.066492826,a07_9
0,0.5159071,a07_90
0,0.25354683,a07_91
0,0.40816736,a07_92
0,0.7165303,a07_93
0,0.8932066,a07_94
1,0.70352477,a08_100
1,0.8055897,a08_101
1,0.13933931,a08_105
1,0.22956243,a08_106
1,0.6349218,a08_107
1,0.91730195,a08_108
1,0.34170777,a08_118
1,0.23653185,a08_119
1,0.72898084,a08_120
1,0.4343356,a08_121
1,0.40270016,a08_122
1,0.5219162,a08_123
1,0.6616597,a08_124
1,0.56597817,a08_125
1,0.1287204,a08_126
1,0.0702347,a08_129
1,0.2840883,a08_131
1,0.26537213,a08_132
1,0.2886358,a08_133
1,0.8822678,a08_135
1,0.74092937,a08_136
1,0.8033018,a08_137
1,0.91525924,a08_138
1,0.9087625,a08_139
1,0.37574688,a08_140
1,0.52216625,a08_141
1,0.022596676,a08_142
1,0.30543554,a08_143
1,0.40202048,a08_144
1,0.42521214,a08_145
1,0.60048586,a08_146
1,0.71776474,a08_147
1,0.5917707,a08_148
1,0.9130438,a08_149
1,0.73856056,a08_150
1,0.69870657,a08_151
1,0.32933497,a08_152
1,0.33836746,a08_153
1,0.7065915,a08_154
1,0.9194788,a08_155
1,0.69546837,a08_156
1,0.552098,a08_157
1,0.555437,a08_158
1,0.23692483,a08_161
1,0.9563954,a08_162
1,0.024564134,a08_163
1,0.47237307,a08_166
1,0.032753546,a08_167
1,0.07086165,a08_168
1,0.6343182,a08_169
1,0.030341242,a08_170
1,0.47585166,a08_185
1,0.17016724,a08_186
1,0.6107709,a08_189
1,0.062912025,a08_226
1,0.61965466,a08_232
1,0.2238477,a08_255
1,0.9360419,a08_258
1,0.9221119,a08_259
1,0.8824407,a08_260
1,0.1454008,a08_261
1,0.6991006,a08_283
1,0.041322377,a08_292
1,0.5562622,a08_298
1,0.081151746,a08_299
1,0.59098184,a08_300
1,0.0971761,a08_301
1,0.15621766,a08_302
1,0.6374119,a08_303
1,0.45087218,a08_304
1,0.29385915,a08_305
1,0.24428149,a08_306
1,0.14501494,a08_307
1,0.87619185,a08_327
1,0.77072245,a08_328
1,0.80124015,a08_33
1,0.92644125,a08_330
1,0.92748433,a08_331
1,0.9652308,a08_332
1,0.9336029,a08_333
1,0.9737834,a08_334
1,0.8151213,a08_335
1,0.94932306,a08_336
1,0.9744163,a08_337
1,0.9817878,a08_338
1,0.92251086,a08_339
1,0.49103406,a08_34
