prob,label,seg
0.0035069743,0,x22_85
0.004065115,0,x22_86
0.006710417,0,x22_87
0.006521526,0,x22_88
0.0042232033,0,x22_89
0.0048602205,0,x22_90
0.0032744838,0,x22_91
0.0033401772,0,x22_92
0.004690692,0,x22_93
0.0051836604,0,x22_94
0.0031361224,0,x22_95
0.004790498,0,x22_96
0.0030550736,0,x22_97
0.003773626,0,x22_98
0.0032035962,0,x22_99
0.003754793,0,x22_120
0.003399965,0,x22_121
0.0045731044,0,x22_122
0.005067417,0,x22_123
0.0112371305,0,x22_124
0.007426952,0,x22_125
0.006828771,0,x22_126
0.0059157107,0,x22_127
0.0081208665,0,x22_128
0.006527102,0,x22_129
0.0063001155,0,x22_130
0.0056773727,0,x22_131
0.0047827517,0,x22_132
0.0054118773,0,x22_133
0.005621487,0,x22_134
0.0077253953,0,x22_135
0.0048147556,0,x22_136
0.003611616,0,x22_137
0.0040836455,0,x22_138
0.008351956,0,x22_139
0.004152888,0,x22_140
0.004624781,0,x22_141
0.004103948,0,x22_142
0.005494663,0,x22_143
0.007132452,0,x22_144
0.006748082,0,x22_145
0.0040967823,0,x22_146
0.006612993,0,x22_147
0.007821993,0,x22_148
0.0035946628,0,x22_149
0.004420101,0,x22_150
0.0035469872,0,x22_151
0.003302036,0,x22_152
0.0035763413,0,x22_153
0.0035281207,0,x22_154
0.002771909,0,x22_155
0.004000128,0,x22_156
0.0036608079,0,x22_157
0.00349699,0,x22_158
0.0044299215,0,x22_159
0.0033666235,0,x22_160
0.0044494737,0,x22_161
0.05036613,0,x22_162
0.004320485,0,x22_163
0.010597562,0,x22_164
0.005538397,0,x22_165
0.034469575,0,x22_166
0.009272296,0,x22_167
0.003869573,0,x22_168
0.0027203124,0,x22_169
0.0029451333,0,x22_170
0.0031870855,0,x22_171
0.0030869378,0,x22_172
0.0034360033,0,x22_173
0.0034537073,0,x22_174
0.0045850975,0,x22_175
0.0032026446,0,x22_176
0.0026528894,0,x22_177
0.0053999913,0,x22_178
0.003407342,0,x22_179
0.0031071673,0,x22_180
0.0038546235,0,x22_181
0.0029438452,0,x22_182
0.0029728522,0,x22_183
0.0031493455,0,x22_184
0.002931021,0,x22_185
0.0040921313,0,x22_186
0.0032389115,0,x22_187
0.0028502606,0,x22_188
0.004861291,0,x22_189
0.003244594,0,x22_190
0.010326437,0,x22_191
0.00801753,0,x22_192
0.0033527443,0,x22_193
0.017422,0,x22_194
0.003896033,0,x22_195
0.004287984,0,x22_196
0.0031881686,0,x22_197
0.0026466423,0,x22_198
0.0027979584,0,x22_199
0.0032413122,0,x22_200
0.0038530491,0,x22_201
0.0030908424,0,x22_202
0.0027569325,0,x22_203
0.0031104377,0,x22_204
0.003483977,0,x22_205
0.0032709842,0,x22_206
0.002855046,0,x22_207
0.0058041024,0,x22_208
0.019326944,0,x22_209
0.0046719722,0,x22_210
0.0045836656,0,x22_211
0.020541811,0,x22_212
0.0036050398,0,x22_213
0.003231174,0,x22_214
0.0030869981,0,x22_215
0.0034402623,0,x22_216
0.003565242,0,x22_217
0.0030156618,0,x22_218
0.0044098347,0,x22_219
0.0050986325,0,x22_220
0.0033015513,0,x22_221
0.0032556278,0,x22_222
0.0026588193,0,x22_223
0.0027991217,0,x22_224
0.0036934249,0,x22_225
0.004037119,0,x22_226
0.002929331,0,x22_227
0.0048014135,0,x22_228
0.0033051793,0,x22_229
0.004038373,0,x22_230
0.008261727,0,x22_231
0.0029516374,0,x22_232
0.003920142,0,x22_233
0.0050147553,0,x22_234
0.0033079325,0,x22_235
0.0058030547,0,x22_236
0.0044197445,0,x22_237
0.0035815,0,x22_238
0.0034493653,0,x22_239
0.0044507226,0,x22_240
0.0034684187,0,x22_241
0.0034856196,0,x22_242
0.0037483203,0,x22_243
0.0048069027,0,x22_244
0.004944407,0,x22_245
0.015223781,0,x22_246
0.006024707,0,x22_247
0.0054731243,0,x22_248
0.009453911,0,x22_249
0.0060595027,0,x22_250
0.005099668,0,x22_251
0.006460835,0,x22_252
0.009260371,0,x22_253
0.007799975,0,x22_254
0.004961621,0,x22_255
0.006054841,0,x22_256
0.004250944,0,x22_257
0.01198689,0,x22_258
0.0048849024,0,x22_259
0.004591132,0,x22_260
0.004031382,0,x22_261
0.0056430805,0,x22_262
0.0068562115,0,x22_263
0.012699226,0,x22_264
0.0041263327,0,x22_265
0.004727851,0,x22_266
0.0051110857,0,x22_267
0.0036860697,0,x22_268
0.0036232877,0,x22_269
0.00376497,0,x22_270
0.003713551,0,x22_271
0.0037492958,0,x22_272
0.008384735,0,x22_273
0.0046956637,0,x22_274
0.0054545933,0,x22_275
0.004324552,0,x22_276
0.003645422,0,x22_277
0.0035266795,0,x22_278
0.004065529,0,x22_279
0.004076994,0,x22_280
0.015761154,0,x22_281
0.0057422235,0,x22_282
0.0038732965,0,x22_283
0.017336791,0,x22_284
0.01636134,0,x22_285
0.059018288,0,x22_286
0.0041942196,0,x22_287
0.021460906,0,x22_288
0.01218451,0,x22_289
0.004174181,0,x22_290
0.004569546,0,x22_291
0.019841064,0,x22_292
0.0040260805,0,x22_293
0.0102659715,0,x22_294
0.004964025,0,x22_295
0.024297802,0,x22_296
0.0047829724,0,x22_297
0.013134356,0,x22_298
0.0036085357,0,x22_299
0.007429122,0,x22_300
0.010304793,0,x22_301
0.005082766,0,x22_302
0.0051741772,0,x22_303
0.009799835,0,x22_304
0.00814947,0,x22_305
0.008571567,0,x22_306
0.026011175,0,x22_307
0.020745756,0,x22_308
0.0034273765,0,x22_309
0.0035458712,0,x22_310
0.00818398,0,x22_311
0.014885387,0,x22_312
0.007938257,0,x22_313
0.043374427,0,x22_314
0.0119976355,0,x22_315
0.027492043,0,x22_316
0.0034520072,0,x22_317
0.010379201,0,x22_318
0.004557156,0,x22_319
0.0032228949,0,x22_320
0.0037899215,0,x22_321
0.006895088,0,x22_322
0.15819046,0,x22_323
0.003987535,0,x22_324
0.004084594,0,x22_325
0.0040422203,0,x22_326
0.0058332207,0,x22_327
0.016749015,0,x22_328
0.005181969,0,x22_329
0.004071392,0,x22_330
0.01462739,0,x22_331
0.0040591736,0,x22_332
0.0033113363,0,x22_333
0.0100914305,0,x22_334
0.003890204,0,x22_335
0.004940242,0,x22_336
0.08043708,0,x22_337
0.0054770713,0,x22_338
0.009385187,0,x22_339
0.0041431617,0,x22_340
0.004623517,0,x22_341
0.0035131087,0,x22_342
0.005559874,0,x22_343
0.0044391654,0,x22_344
0.004692945,0,x22_345
0.0044865995,0,x22_346
0.009897568,0,x22_347
0.008850383,0,x22_348
0.004129051,0,x22_349
0.0052301683,0,x22_350
0.0055687707,0,x22_351
0.0048424676,0,x22_352
0.0063153817,0,x22_353
0.0032788971,0,x22_354
0.0066451086,0,x22_355
0.013562984,0,x22_356
0.004426249,0,x22_357
0.0053334925,0,x22_358
0.005674278,0,x22_359
0.0044718604,0,x22_360
0.0090913195,0,x22_361
0.004725881,0,x22_362
0.02024515,0,x22_363
0.00400009,0,x22_364
0.0051551727,0,x22_365
0.013553692,0,x22_366
0.015912393,0,x22_367
0.0052508754,0,x22_368
0.0055597946,0,x22_369
0.015462261,0,x22_370
0.009334188,0,x22_371
0.009293468,0,x22_372
0.012003516,0,x22_373
0.0062529454,0,x22_374
0.011749361,0,x22_375
0.007154153,0,x22_376
0.0052684033,0,x22_377
0.010811307,0,x22_378
0.010675934,0,x22_379
0.014803214,0,x22_380
0.00900968,0,x22_381
0.009504633,0,x22_382
0.0128806755,0,x22_383
0.007236572,0,x22_384
0.045957755,0,x22_385
0.006839231,0,x22_386
0.0060226195,0,x22_387
0.0041516297,0,x22_388
0.0050408705,0,x22_389
0.0055613345,0,x22_390
0.012654765,0,x22_391
0.011802877,0,x22_392
0.008562795,0,x22_393
0.011578787,0,x22_394
