prob,label,seg
0.9638037,0,a07_403
0.98337066,0,a07_406
0.96332806,0,a07_407
0.95633686,0,a07_408
0.9468894,0,a07_409
0.9019501,0,a07_41
0.0081392545,0,a07_410
0.0680729,0,a07_411
0.16933359,0,a07_412
0.020229837,0,a07_413
0.0069998796,0,a07_414
0.098227225,0,a07_415
0.014113831,0,a07_416
0.14531982,0,a07_417
0.84088236,0,a07_418
0.8420325,0,a07_42
0.61647993,0,a07_426
0.98703593,0,a07_427
0.9486396,0,a07_428
0.91710097,0,a07_429
0.22397587,0,a07_430
0.080392495,0,a07_431
0.10128183,0,a07_432
0.14746398,0,a07_433
0.1132825,0,a07_434
0.040620644,0,a07_435
0.051521394,0,a07_436
0.3197529,0,a07_437
0.9593298,0,a07_438
0.6116806,0,a07_44
0.018001266,0,a07_45
0.18847369,0,a07_46
0.18143013,0,a07_47
0.73284954,0,a07_477
0.7314498,0,a07_478
0.16454513,0,a07_479
0.038833134,0,a07_48
0.88485336,0,a07_480
0.82055247,0,a07_481
0.9084136,0,a07_482
0.042484693,0,a07_49
0.71322256,0,a07_5
0.16255146,0,a07_50
0.57282424,0,a07_51
0.8437141,0,a07_52
0.46769,0,a07_53
0.91759384,0,a07_54
0.011454193,0,a07_6
0.10821651,0,a07_7
0.90394807,0,a07_75
0.6081939,0,a07_76
0.8742559,0,a07_77
0.95725924,0,a07_78
0.88781095,0,a07_79
0.07438441,0,a07_8
0.83705896,0,a07_80
0.91727716,0,a07_81
0.97222644,0,a07_82
0.8722713,0,a07_83
0.8011128,0,a07_84
0.51723325,0,a07_85
0.1549467,0,a07_86
0.076954566,0,a07_87
0.06902641,0,a07_88
0.061096735,0,a07_89
0.037144765,0,a07_9
0.4433867,0,a07_90
0.24037702,0,a07_91
0.68891907,0,a07_92
0.43788108,0,a07_93
0.80057454,0,a07_94
0.74111885,1,a08_100
0.892844,1,a08_101
0.17721507,1,a08_105
0.31439415,1,a08_106
0.900416,1,a08_107
0.98133504,1,a08_108
0.12622793,1,a08_118
0.12635672,1,a08_119
0.2580914,1,a08_120
0.56938183,1,a08_121
0.22220267,1,a08_122
0.09048966,1,a08_123
0.36647508,1,a08_124
0.15160099,1,a08_125
0.13313839,1,a08_126
0.021525627,1,a08_129
0.026442282,1,a08_131
0.13901305,1,a08_132
0.07886839,1,a08_133
0.672385,1,a08_135
0.68769145,1,a08_136
0.28480175,1,a08_137
0.6060759,1,a08_138
0.69165224,1,a08_139
0.4078654,1,a08_140
0.06786975,1,a08_141
0.016731033,1,a08_142
0.30403978,1,a08_143
0.039553504,1,a08_144
0.040096294,1,a08_145
0.42438826,1,a08_146
0.71870756,1,a08_147
0.37317502,1,a08_148
0.87715375,1,a08_149
0.46878645,1,a08_150
0.42426652,1,a08_151
0.5201935,1,a08_152
0.0756042,1,a08_153
0.5802904,1,a08_154
0.66659653,1,a08_155
0.3015607,1,a08_156
0.3933754,1,a08_157
0.40420562,1,a08_158
0.2674999,1,a08_161
0.8846154,1,a08_162
0.028861448,1,a08_163
0.26194844,1,a08_166
0.026372598,1,a08_167
0.01707512,1,a08_168
0.2979549,1,a08_169
0.012470266,1,a08_170
0.047803435,1,a08_185
0.054587316,1,a08_186
0.5258896,1,a08_189
0.010275772,1,a08_226
0.49869373,1,a08_232
0.2409154,1,a08_255
0.95985216,1,a08_258
0.96206915,1,a08_259
0.92977774,1,a08_260
0.4888107,1,a08_261
0.932303,1,a08_283
0.032104056,1,a08_292
0.2363091,1,a08_298
0.0714258,1,a08_299
0.6615926,1,a08_300
0.020087598,1,a08_301
0.2668465,1,a08_302
0.3837756,1,a08_303
0.3650541,1,a08_304
0.19620207,1,a08_305
0.13804367,1,a08_306
0.38910872,1,a08_307
0.9689005,1,a08_327
0.87190396,1,a08_328
0.67435396,1,a08_33
0.9588116,1,a08_330
0.9525185,1,a08_331
0.97622323,1,a08_332
0.92048025,1,a08_333
0.96364826,1,a08_334
