label,prob,seg
1,0.98339313,x01_190
1,0.92283654,x01_191
1,0.9568968,x01_192
1,0.9066314,x01_193
1,0.96634775,x01_194
1,0.97204167,x01_195
1,0.88838047,x01_196
1,0.9612392,x01_197
1,0.93260497,x01_198
1,0.896379,x01_199
1,0.45703998,x01_200
1,0.71834075,x01_201
1,0.95763654,x01_202
1,0.85713774,x01_203
1,0.9448698,x01_204
1,0.95689243,x01_205
1,0.9247755,x01_206
1,0.49771824,x01_207
1,0.7980049,x01_208
1,0.5584447,x01_209
1,0.8166931,x01_210
1,0.88307923,x01_211
1,0.93968314,x01_212
1,0.8795632,x01_213
1,0.85667866,x01_214
1,0.94268394,x01_215
1,0.95792747,x01_216
1,0.93407404,x01_217
1,0.8642019,x01_218
1,0.05602371,x01_219
1,0.7390419,x01_225
1,0.96936584,x01_229
1,0.9275108,x01_252
1,0.8833593,x01_253
1,0.93124586,x01_254
1,0.9209904,x01_255
1,0.9184062,x01_256
1,0.95449275,x01_257
1,0.508325,x01_258
1,0.5805424,x01_259
1,0.7484326,x01_260
1,0.96568644,x01_261
1,0.37253007,x01_262
1,0.17036231,x01_263
1,0.2555563,x01_264
1,0.66315675,x01_265
1,0.82451093,x01_266
1,0.73945916,x01_267
1,0.95351595,x01_268
1,0.8781854,x01_269
1,0.9203824,x01_270
1,0.9110316,x01_271
1,0.96671104,x01_273
1,0.96360505,x01_274
1,0.96699154,x01_275
1,0.9545209,x01_276
1,0.9714896,x01_277
1,0.8672034,x01_278
1,0.97640437,x01_279
1,0.9423146,x01_280
1,0.9662679,x01_281
1,0.9759789,x01_282
1,0.9655249,x01_283
1,0.9002413,x01_284
1,0.93420565,x01_285
1,0.52342045,x01_286
1,0.9291392,x01_287
1,0.96197027,x01_288
1,0.9445331,x01_289
1,0.9039607,x01_290
1,0.68039185,x01_291
1,0.94577307,x01_292
1,0.9750038,x01_293
1,0.96817,x01_294
1,0.91408056,x01_295
1,0.97531563,x01_297
1,0.9393302,x01_298
1,0.8425846,x01_299
1,0.9228802,x01_300
1,0.90914035,x01_301
1,0.87454367,x01_302
1,0.97635967,x01_303
1,0.9436028,x01_304
1,0.9069368,x01_305
1,0.4468598,x01_306
1,0.3125107,x01_307
1,0.3843682,x01_313
1,0.93768406,x01_314
1,0.8636622,x01_315
1,0.9061765,x01_316
1,0.939166,x01_317
1,0.95570534,x01_318
1,0.9388034,x01_319
1,0.9617731,x01_320
1,0.96816105,x01_321
1,0.90940136,x01_322
1,0.9608747,x01_323
1,0.9773322,x01_324
1,0.9571475,x01_325
1,0.9448888,x01_326
1,0.9696451,x01_327
1,0.97642887,x01_328
1,0.965287,x01_329
1,0.95998126,x01_330
1,0.9709684,x01_331
1,0.97038203,x01_332
1,0.97021747,x01_333
1,0.9202914,x01_334
1,0.9601709,x01_335
1,0.8245637,x01_336
1,0.95527196,x01_337
1,0.96881604,x01_338
1,0.9403399,x01_339
1,0.9581905,x01_340
1,0.97235155,x01_341
1,0.89262587,x01_342
1,0.9633487,x01_343
1,0.9293964,x01_344
1,0.6112683,x01_345
1,0.9739335,x01_346
1,0.9527574,x01_347
1,0.9596777,x01_348
1,0.9617754,x01_349
1,0.9584128,x01_350
1,0.95579296,x01_351
1,0.9612422,x01_352
1,0.90773284,x01_353
1,0.9669885,x01_354
1,0.9568579,x01_355
1,0.9540444,x01_356
1,0.96782684,x01_357
1,0.9399249,x01_358
1,0.20686415,x01_359
1,0.9727638,x01_360
1,0.9455973,x01_361
1,0.93056935,x01_362
1,0.95963246,x01_363
1,0.98036516,x01_364
1,0.89656883,x01_365
1,0.38935107,x01_366
1,0.95588374,x01_367
1,0.94426006,x01_368
1,0.89507335,x01_369
1,0.9535436,x01_370
1,0.97250587,x01_371
1,0.9662172,x01_372
1,0.9348229,x01_373
1,0.9690066,x01_374
1,0.9602995,x01_375
1,0.9677656,x01_376
1,0.10770133,x01_377
1,0.9429014,x01_379
1,0.23542078,x01_380
1,0.85387665,x01_382
1,0.87971365,x01_383
1,0.46562544,x01_384
1,0.9527343,x01_385
1,0.9158402,x01_386
1,0.92823106,x01_387
1,0.903965,x01_388
1,0.9619328,x01_389
1,0.97210026,x01_390
1,0.9411163,x01_391
1,0.8854597,x01_392
1,0.28600904,x01_393
1,0.6895613,x01_394
1,0.67165196,x01_395
1,0.8315794,x01_396
1,0.86810875,x01_397
1,0.8061889,x01_404
1,0.82842374,x01_405
1,0.72866905,x01_406
1,0.79717475,x01_412
1,0.8875403,x01_413
1,0.65501326,x01_414
1,0.8837043,x01_423
1,0.85828894,x01_424
1,0.9442955,x01_429
1,0.9529815,x01_430
1,0.96266013,x01_431
1,0.87532973,x01_432
1,0.9095259,x01_433
1,0.66697264,x01_434
1,0.8580569,x01_435
1,0.9005808,x01_436
1,0.9655475,x01_437
1,0.5886836,x01_438
1,0.9724028,x01_439
1,0.9304747,x01_440
1,0.74226236,x01_441
1,0.8828714,x01_442
1,0.9417817,x01_443
1,0.94618326,x01_444
1,0.8952008,x01_445
1,0.94172484,x01_446
1,0.8057131,x01_447
1,0.9562948,x01_448
1,0.8911368,x01_449
1,0.88172895,x01_450
1,0.6837827,x01_451
1,0.87139493,x01_454
1,0.88415015,x01_455
1,0.7847549,x01_456
1,0.74542624,x01_457
1,0.32311475,x01_458
1,0.866382,x01_459
1,0.0572787,x01_460
1,0.50690407,x01_461
1,0.8156492,x01_462
1,0.84776396,x01_463
1,0.93571246,x01_464
1,0.9478924,x01_465
1,0.9788048,x01_466
