prob,label,seg
0.9865976,1,x08_274
0.9807448,1,x08_275
0.9895655,1,x08_276
0.97844523,1,x08_277
0.9804534,1,x08_278
0.9751986,1,x08_279
0.95718515,1,x08_280
0.9866464,1,x08_281
0.98926204,1,x08_282
0.9837292,1,x08_283
0.9869039,1,x08_284
0.9882969,1,x08_285
0.98494107,1,x08_286
0.987212,1,x08_287
0.9817895,1,x08_288
0.46740562,1,x08_289
0.9792565,1,x08_290
0.9818646,1,x08_291
0.9785265,1,x08_292
0.98406976,1,x08_293
0.97652537,1,x08_294
0.98301816,1,x08_295
0.96861845,1,x08_296
0.9879556,1,x08_297
0.322259,1,x08_298
0.95165515,1,x08_299
0.07354484,1,x08_303
0.9602749,1,x08_349
0.98361063,1,x08_350
0.9888952,1,x08_351
0.9685348,1,x08_352
0.9776993,1,x08_353
0.24333009,1,x08_354
0.97660464,1,x08_355
0.9795701,1,x08_356
0.98815304,1,x08_357
0.9108081,1,x08_358
0.9796157,1,x08_359
0.9251472,1,x08_360
0.6226819,1,x08_361
0.9809941,1,x08_363
0.972259,1,x08_364
0.8736044,1,x08_365
0.9569782,1,x08_366
0.9830427,1,x08_367
0.96151096,1,x08_368
0.91540915,1,x08_369
0.9761772,1,x08_370
0.9783805,1,x08_371
0.8550343,1,x08_372
0.98160696,1,x08_373
0.9748913,1,x08_374
0.9889432,1,x08_375
0.98149097,1,x08_376
0.9863797,1,x08_377
0.4527476,1,x08_378
0.9853168,1,x08_379
0.9854069,1,x08_380
0.9234362,1,x08_381
0.9671262,1,x08_382
0.9321788,1,x08_383
0.9366094,1,x08_384
0.9037341,1,x08_385
0.9818615,1,x08_386
0.97489446,1,x08_387
0.29031694,1,x08_388
0.96818787,1,x08_389
0.9671009,1,x08_390
0.88404804,1,x08_391
0.9850889,1,x08_392
0.52237314,1,x08_393
0.9389445,1,x08_394
0.97842956,1,x08_395
0.21823898,1,x08_396
0.9846644,1,x08_397
0.98851913,1,x08_398
0.98169154,1,x08_399
0.9165741,1,x08_400
0.9007133,1,x08_401
0.9822302,1,x08_402
0.980973,1,x08_403
0.982142,1,x08_404
0.97262394,1,x08_405
0.9846176,1,x08_406
0.95322424,1,x08_407
0.3153665,1,x08_408
0.050373055,1,x08_409
0.98750275,1,x08_410
0.98815197,1,x08_411
0.9653768,1,x08_412
0.98297024,1,x08_413
0.97654563,1,x08_414
0.9695542,1,x08_415
0.9686716,1,x08_416
0.9876496,1,x08_417
0.95833707,1,x08_418
0.98156124,1,x08_419
0.95523715,1,x08_420
0.9861006,1,x08_421
0.98022676,1,x08_422
0.97877663,1,x08_423
0.9744708,1,x08_424
0.9734895,1,x08_425
0.9805414,1,x08_426
0.23916708,1,x08_427
0.968253,1,x08_428
0.9121642,1,x08_429
0.89037687,1,x08_430
0.9828181,1,x08_431
0.96598077,1,x08_432
0.2588965,1,x08_433
0.9850728,1,x08_434
0.9550748,1,x08_435
0.98843634,1,x08_436
0.9806142,1,x08_437
0.98598,1,x08_438
0.9766152,1,x08_439
0.97680295,1,x08_440
0.9875743,1,x08_441
0.9806548,1,x08_442
0.95700336,1,x08_443
0.94010556,1,x08_444
0.9876466,1,x08_445
0.9859352,1,x08_446
0.9874184,1,x08_447
0.9896004,1,x08_448
0.9870854,1,x08_449
0.98640174,1,x08_450
0.9862493,1,x08_451
0.98835343,1,x08_452
0.98237807,1,x08_453
0.99081635,1,x08_454
0.983924,1,x08_455
0.9701351,1,x08_456
0.98198915,1,x08_457
0.9873152,1,x08_458
0.98088545,1,x08_459
0.9746928,1,x08_460
0.98543304,1,x08_461
0.95022315,1,x08_462
0.9741455,1,x08_463
0.9812375,1,x08_464
0.97897524,1,x08_465
0.98519695,1,x08_466
0.48971358,1,x08_467
0.9843761,1,x08_468
0.98275685,1,x08_469
0.9845956,1,x08_470
0.9826034,1,x08_471
0.97543633,1,x08_472
0.9788695,1,x08_473
0.9835751,1,x08_474
0.9872701,1,x08_475
0.9467787,1,x08_476
0.5958122,1,x08_477
0.5407838,1,x08_478
0.9851371,1,x08_480
0.89157754,1,x08_481
0.9865653,1,x08_483
0.9885435,1,x08_484
0.98468137,1,x08_485
0.97624993,1,x08_486
0.98702836,1,x08_487
0.98273695,1,x08_488
0.95821357,1,x08_489
0.061169345,1,x08_490
0.98333377,1,x08_493
0.36707485,1,x08_494
0.96727026,1,x08_495
0.9810712,1,x08_496
0.93596625,1,x08_497
0.96531016,1,x08_498
0.94232833,1,x08_499
0.8219817,1,x08_500
0.97069836,1,x08_501
0.98627603,1,x08_502
0.97333086,1,x08_503
0.98427016,1,x08_504
0.98390436,1,x08_505
0.6234077,1,x08_506
0.9647481,1,x08_514
0.9831171,1,x08_515
0.9047883,1,x08_516
0.8330916,0,x08_0
0.06157211,0,x08_1
0.44974443,0,x08_10
0.9154263,0,x08_11
0.7907162,0,x08_12
0.3327396,0,x08_13
0.87463796,0,x08_14
0.44262826,0,x08_15
0.863065,0,x08_16
0.9267695,0,x08_18
0.12521864,0,x08_19
0.04933305,0,x08_2
0.16528517,0,x08_20
0.045766857,0,x08_21
0.062007863,0,x08_22
0.6873526,0,x08_23
0.050489124,0,x08_24
0.2047136,0,x08_26
0.93807155,0,x08_27
0.27567154,0,x08_28
0.17045371,0,x08_29
0.95837295,0,x08_3
0.23911174,0,x08_30
0.02800238,0,x08_31
0.87708515,0,x08_32
0.8625999,0,x08_36
0.8243745,0,x08_37
0.83316123,0,x08_4
0.9791717,0,x08_48
0.9579441,0,x08_49
0.92942005,0,x08_5
0.62968737,0,x08_50
0.85692686,0,x08_6
0.94287646,0,x08_7
0.75284874,0,x08_8
0.40268847,0,x08_9
0.7212993,0,x08_60
0.54283476,0,x08_61
0.46385065,0,x08_62
0.38475895,0,x08_63
0.026364643,0,x08_64
0.11792404,0,x08_65
0.97662944,0,x08_67
0.2670833,0,x08_169
0.66057134,0,x08_170
0.7919792,0,x08_171
0.024346296,0,x08_172
0.0055466658,0,x08_173
0.018586045,0,x08_174
0.00703592,0,x08_175
0.0038111722,0,x08_176
0.0068598813,0,x08_177
0.0084160175,0,x08_178
0.21209952,0,x08_179
0.004050208,0,x08_180
0.018580481,0,x08_181
0.7326526,0,x08_182
0.0117213,0,x08_183
0.020363312,0,x08_184
0.0095069455,0,x08_185
0.009490229,0,x08_186
0.0070640324,0,x08_187
0.009197023,0,x08_188
0.004354984,0,x08_189
0.062343217,0,x08_190
0.0024655645,0,x08_191
0.111750096,0,x08_192
0.13033137,0,x08_193
0.0032951823,0,x08_194
0.04589408,0,x08_195
0.0032683797,0,x08_196
0.0041583935,0,x08_197
0.28654826,0,x08_198
0.0040562465,0,x08_199
0.007043013,0,x08_200
0.03096406,0,x08_201
0.0056951693,0,x08_202
0.026049903,0,x08_203
0.0030931956,0,x08_204
0.0046551717,0,x08_205
0.036796346,0,x08_206
0.005712003,0,x08_207
0.004854468,0,x08_208
0.26751834,0,x08_209
0.60980964,0,x08_210
0.014040136,0,x08_211
0.004504525,0,x08_212
0.4063934,0,x08_213
0.3246686,0,x08_214
0.005713395,0,x08_215
0.015202022,0,x08_216
0.029864028,0,x08_217
0.10389503,0,x08_218
0.32724264,0,x08_219
0.11346236,0,x08_220
0.039870724,0,x08_221
0.08594726,0,x08_222
0.9039795,0,x08_223
0.86886597,0,x08_224
0.0070714005,0,x08_225
0.0494529,0,x08_226
0.00861791,0,x08_227
0.0071941763,0,x08_228
0.005325136,0,x08_229
