label,prob,seg
0,0.0027140402,x22_85
0,0.002545909,x22_86
0,0.0023270824,x22_87
0,0.003242389,x22_88
0,0.0031179283,x22_89
0,0.0032869326,x22_90
0,0.002772517,x22_91
0,0.002897467,x22_92
0,0.0030819084,x22_93
0,0.00263441,x22_94
0,0.0028369478,x22_95
0,0.0029788509,x22_96
0,0.002774799,x22_97
0,0.0031109315,x22_98
0,0.0025017727,x22_99
0,0.003029367,x22_120
0,0.0036117276,x22_121
0,0.0041490244,x22_122
0,0.003212417,x22_123
0,0.0047239684,x22_124
0,0.0044183903,x22_125
0,0.004237249,x22_126
0,0.0057207886,x22_127
0,0.005133266,x22_128
0,0.0043762615,x22_129
0,0.0041090376,x22_130
0,0.0047470173,x22_131
0,0.004422385,x22_132
0,0.0033502532,x22_133
0,0.004326409,x22_134
0,0.0061082295,x22_135
0,0.004457461,x22_136
0,0.003570789,x22_137
0,0.0035879554,x22_138
0,0.004702769,x22_139
0,0.003206169,x22_140
0,0.004208588,x22_141
0,0.0032512716,x22_142
0,0.0054741325,x22_143
0,0.0041078376,x22_144
0,0.00381399,x22_145
0,0.0035841798,x22_146
0,0.005085288,x22_147
0,0.0061622104,x22_148
0,0.0032960498,x22_149
0,0.003219257,x22_150
0,0.0024860331,x22_151
0,0.002765863,x22_152
0,0.002952979,x22_153
0,0.0025752322,x22_154
0,0.0023309586,x22_155
0,0.00264208,x22_156
0,0.002467375,x22_157
0,0.0024486247,x22_158
0,0.0025292845,x22_159
0,0.0029373248,x22_160
0,0.0031334457,x22_161
0,0.012498148,x22_162
0,0.0027164884,x22_163
0,0.004683156,x22_164
0,0.0031628474,x22_165
0,0.010566385,x22_166
0,0.004150045,x22_167
0,0.0025946442,x22_168
0,0.0028689029,x22_169
0,0.0021860069,x22_170
0,0.0020785914,x22_171
0,0.0025766385,x22_172
0,0.0024869472,x22_173
0,0.0026913467,x22_174
0,0.0029152923,x22_175
0,0.002219056,x22_176
0,0.002267004,x22_177
0,0.0023146307,x22_178
0,0.0021436848,x22_179
0,0.002137963,x22_180
0,0.0025148941,x22_181
0,0.0022477992,x22_182
0,0.0019096488,x22_183
0,0.0020198268,x22_184
0,0.0024207134,x22_185
0,0.0022733524,x22_186
0,0.002128167,x22_187
0,0.0023435056,x22_188
0,0.0023675899,x22_189
0,0.002520067,x22_190
0,0.004055095,x22_191
0,0.003858489,x22_192
0,0.0020785092,x22_193
0,0.0053637717,x22_194
0,0.0022940363,x22_195
0,0.0024363908,x22_196
0,0.0026788977,x22_197
0,0.0021866865,x22_198
0,0.0023744782,x22_199
0,0.0026572086,x22_200
0,0.0025904344,x22_201
0,0.0024944453,x22_202
0,0.0022241336,x22_203
0,0.0024299256,x22_204
0,0.002359186,x22_205
0,0.0024886276,x22_206
0,0.0023685677,x22_207
0,0.004288902,x22_208
0,0.117827214,x22_209
0,0.0034481448,x22_210
0,0.0034414593,x22_211
0,0.008950339,x22_212
0,0.0029249664,x22_213
