label,prob,seg
0,0.018759184,x29_116
0,0.03307969,x29_117
0,0.009755376,x29_118
0,0.006373144,x29_119
0,0.009192425,x29_60
0,0.02678431,x29_61
0,0.0067540235,x29_62
0,0.025776321,x29_63
0,0.022740135,x29_64
0,0.015113088,x29_65
0,0.005985187,x29_66
0,0.006976053,x29_67
0,0.012209455,x29_68
0,0.009040664,x29_69
0,0.0049486454,x29_70
0,0.010159319,x29_71
0,0.008397384,x29_72
0,0.003424134,x29_73
0,0.0540324,x29_74
0,0.029255139,x29_75
0,0.023485955,x29_76
0,0.0040689856,x29_77
0,0.0058683758,x29_78
0,0.0049971845,x29_79
0,0.00595934,x29_80
0,0.008947506,x29_81
0,0.0062270733,x29_82
0,0.007264995,x29_83
0,0.020005723,x29_84
0,0.0040403414,x29_85
0,0.002735591,x29_86
0,0.0018872523,x29_87
0,0.0024073445,x29_88
0,0.016534843,x29_89
0,0.0058063976,x29_90
0,0.2161417,x29_91
0,0.004255235,x29_92
0,0.0027976034,x29_93
0,0.006958544,x29_94
0,0.006080138,x29_95
0,0.005350361,x29_96
0,0.0032995935,x29_97
0,0.044607636,x29_98
0,0.00988876,x29_99
0,0.11034021,x29_120
0,0.34097615,x29_121
0,0.02779342,x29_122
0,0.24209708,x29_123
0,0.0033500793,x29_124
0,0.007406585,x29_125
0,0.004214215,x29_126
0,0.0036550784,x29_127
0,0.0030461517,x29_128
0,0.0037161522,x29_129
0,0.0025114242,x29_130
0,0.0042146915,x29_131
0,0.0028722764,x29_132
0,0.0028731097,x29_133
0,0.0032995215,x29_134
0,0.0024662553,x29_135
0,0.0021584525,x29_136
0,0.0038627617,x29_137
0,0.0024222361,x29_138
0,0.0019567767,x29_139
0,0.002019432,x29_140
0,0.0034969803,x29_141
0,0.003736666,x29_142
0,0.006479048,x29_143
0,0.0033956715,x29_144
0,0.0027225201,x29_145
0,0.002357058,x29_146
0,0.0017269282,x29_147
0,0.0030471613,x29_148
0,0.0020634732,x29_149
0,0.00906243,x29_150
0,0.0049633333,x29_151
0,0.00238107,x29_152
0,0.0016843203,x29_153
0,0.0026564733,x29_154
0,0.003494067,x29_155
0,0.0055019455,x29_156
0,0.0034897993,x29_157
0,0.0021183428,x29_158
0,0.0020359638,x29_159
0,0.0026169054,x29_160
0,0.0020066937,x29_161
0,0.0028830075,x29_162
0,0.0033172052,x29_163
0,0.0034117228,x29_164
0,0.0024270609,x29_165
0,0.00257926,x29_166
0,0.00203544,x29_167
0,0.001753417,x29_168
0,0.002549556,x29_169
0,0.001905244,x29_170
0,0.0024665336,x29_171
0,0.002444912,x29_172
0,0.0030057516,x29_173
0,0.002401012,x29_174
0,0.002442039,x29_175
0,0.0023252624,x29_176
0,0.0031535595,x29_177
0,0.0019512363,x29_178
0,0.004135111,x29_179
0,0.0021825877,x29_180
0,0.0019795997,x29_181
0,0.006878202,x29_182
0,0.0036875007,x29_183
0,0.0053122384,x29_184
0,0.015553325,x29_185
0,0.0039428496,x29_186
0,0.0034628543,x29_187
0,0.0027364865,x29_188
0,0.0060436195,x29_189
0,0.0048824484,x29_190
0,0.004216879,x29_191
0,0.0049338466,x29_192
0,0.0031159224,x29_193
0,0.0072365585,x29_194
0,0.0028416135,x29_195
0,0.005148865,x29_196
0,0.004181658,x29_197
0,0.0036881086,x29_198
0,0.012519416,x29_199
0,0.004015149,x29_200
0,0.0060262266,x29_201
0,0.22066484,x29_202
0,0.2658643,x29_203
0,0.013999915,x29_204
0,0.010910099,x29_205
0,0.019867267,x29_206
0,0.033687163,x29_207
0,0.04397519,x29_208
0,0.036875814,x29_209
0,0.008075853,x29_210
0,0.0035542077,x29_211
0,0.02310523,x29_212
0,0.018930169,x29_213
0,0.036858387,x29_214
0,0.060496792,x29_215
0,0.01039883,x29_216
0,0.104998484,x29_217
0,0.015948102,x29_218
0,0.007935258,x29_219
0,0.034956314,x29_220
0,0.04669217,x29_221
0,0.06675362,x29_222
0,0.013358032,x29_223
0,0.014957191,x29_224
0,0.008254018,x29_225
0,0.024560722,x29_226
0,0.005912641,x29_227
0,0.006800342,x29_228
0,0.017502038,x29_229
0,0.020693144,x29_230
0,0.022465296,x29_231
0,0.003233984,x29_232
0,0.0038434293,x29_233
0,0.0053498996,x29_234
0,0.0051228832,x29_235
0,0.0037626456,x29_236
0,0.0052029295,x29_237
0,0.0075010466,x29_238
0,0.013919229,x29_239
0,0.004794061,x29_240
0,0.0039317547,x29_241
0,0.0069007427,x29_242
0,0.004290919,x29_243
0,0.0032491384,x29_244
0,0.005311575,x29_245
0,0.01022935,x29_246
0,0.01944978,x29_247
0,0.017047146,x29_248
0,0.0039054744,x29_249
0,0.0043176017,x29_250
0,0.0039794245,x29_251
0,0.0020643116,x29_252
0,0.00590336,x29_253
0,0.0039159954,x29_254
0,0.0029664678,x29_255
0,0.0031497618,x29_256
0,0.0028811276,x29_257
0,0.0031632115,x29_258
0,0.0029009792,x29_259
0,0.004786403,x29_260
0,0.004278942,x29_261
0,0.0026706145,x29_262
0,0.0057583945,x29_263
0,0.0033579853,x29_264
0,0.0045537394,x29_265
0,0.0020095368,x29_266
0,0.004684174,x29_267
0,0.003667627,x29_268
0,0.0031621018,x29_269
0,0.0033673919,x29_270
0,0.02594857,x29_271
0,0.0030852861,x29_272
0,0.0020637382,x29_273
0,0.0035539304,x29_274
0,0.002802098,x29_275
0,0.004179051,x29_276
0,0.0029940868,x29_277
0,0.0035078707,x29_278
0,0.002415689,x29_279
0,0.0028638777,x29_280
0,0.002426513,x29_281
0,0.003006183,x29_282
0,0.0032906965,x29_283
0,0.0023005127,x29_284
0,0.0019189654,x29_285
0,0.0029907168,x29_286
0,0.0049576843,x29_287
0,0.0027950732,x29_288
0,0.0026613618,x29_289
0,0.0020115958,x29_290
0,0.0031376458,x29_291
0,0.0041647097,x29_292
0,0.0023778614,x29_293
0,0.0028891757,x29_294
0,0.014671029,x29_295
0,0.023565888,x29_296
0,0.0013174735,x29_297
0,0.0013814218,x29_298
0,0.0011627632,x29_299
0,0.0010576043,x29_300
0,0.0010503008,x29_301
0,0.0014242593,x29_302
0,0.0012195411,x29_303
0,0.0011646127,x29_304
0,0.0010760818,x29_305
0,0.00095374073,x29_306
0,0.0013180621,x29_307
0,0.0017596915,x29_308
0,0.001080761,x29_309
0,0.0010865125,x29_310
0,0.0011229481,x29_311
0,0.0015060231,x29_312
0,0.0011334653,x29_313
0,0.0012387264,x29_314
0,0.0010524933,x29_315
0,0.02365887,x29_316
0,0.0017263965,x29_317
0,0.0022789813,x29_318
0,0.0016370143,x29_319
0,0.002032843,x29_320
0,0.0012621911,x29_321
0,0.0016224077,x29_322
0,0.0018757401,x29_323
0,0.0019685992,x29_324
0,0.0024774072,x29_325
0,0.001695289,x29_326
0,0.0012192369,x29_327
0,0.0017587444,x29_328
0,0.0017489942,x29_329
0,0.001375344,x29_330
0,0.0018702524,x29_331
0,0.0016918249,x29_332
0,0.0013432896,x29_333
0,0.0015062654,x29_334
0,0.0012193379,x29_335
0,0.0013057857,x29_336
0,0.0016621919,x29_337
0,0.00175956,x29_338
0,0.0014073511,x29_339
0,0.0014703261,x29_340
0,0.0014734783,x29_341
0,0.002221659,x29_342
0,0.001540171,x29_343
0,0.0019130416,x29_344
0,0.0022456732,x29_345
0,0.001484641,x29_346
0,0.0021268972,x29_347
0,0.0019642746,x29_348
0,0.0017901438,x29_349
0,0.0028217672,x29_350
0,0.0014352293,x29_351
0,0.0015848044,x29_352
0,0.0018949368,x29_353
0,0.0015220881,x29_354
0,0.0014782187,x29_355
0,0.0015742044,x29_356
0,0.0021141022,x29_357
0,0.0015031392,x29_358
0,0.0026286456,x29_359
0,0.002134111,x29_360
0,0.0026926077,x29_361
0,0.0020420572,x29_362
0,0.0018260377,x29_363
0,0.0019727517,x29_364
0,0.004174175,x29_365
0,0.0020479758,x29_366
0,0.0028511959,x29_367
0,0.0025233377,x29_368
0,0.0028007377,x29_369
0,0.0035091082,x29_370
0,0.002550568,x29_371
0,0.002173158,x29_372
0,0.002618551,x29_373
0,0.0016428924,x29_374
0,0.0026466497,x29_375
0,0.0018825415,x29_376
0,0.0020736866,x29_377
0,0.002658216,x29_378
0,0.0027091221,x29_379
0,0.0022614177,x29_380
0,0.002045617,x29_381
0,0.0022967937,x29_382
0,0.0024364418,x29_383
0,0.0018718981,x29_384
0,0.0019328238,x29_385
0,0.0018662182,x29_386
0,0.0018524616,x29_387
0,0.0019511358,x29_388
0,0.0025993143,x29_389
0,0.0016419393,x29_390
0,0.0021254427,x29_391
0,0.001301884,x29_392
0,0.0026832316,x29_393
0,0.33203346,x29_394
0,0.019510154,x29_395
0,0.0063346755,x29_396
0,0.005440395,x29_397
0,0.0018306253,x29_398
0,0.0016162867,x29_399
0,0.008893788,x29_400
0,0.0013311222,x29_401
0,0.0012617469,x29_402
0,0.0015890321,x29_403
0,0.001471698,x29_404
0,0.0012396566,x29_405
0,0.001812713,x29_406
0,0.0011174222,x29_407
0,0.0012562465,x29_408
0,0.0015540406,x29_409
0,0.001406477,x29_410
0,0.0014848376,x29_411
0,0.0016553167,x29_412
0,0.0022018105,x29_413
0,0.0018345201,x29_414
0,0.001378973,x29_415
0,0.0014563376,x29_416
0,0.0015335024,x29_417
0,0.0016370479,x29_418
0,0.0015726868,x29_419
0,0.0021747788,x29_420
0,0.0013336728,x29_421
0,0.0017120878,x29_422
0,0.0043049115,x29_423
0,0.0020557109,x29_424
0,0.002443208,x29_425
0,0.0021372368,x29_426
0,0.002008769,x29_427
0,0.0041997684,x29_428
0,0.001918461,x29_429
0,0.00445241,x29_430
0,0.0017142068,x29_431
0,0.0018884059,x29_432
0,0.0019016314,x29_433
0,0.0028821467,x29_434
0,0.0019603053,x29_435
0,0.0029437428,x29_436
0,0.002856287,x29_437
0,0.0018096304,x29_438
0,0.0023273395,x29_439
0,0.0022446208,x29_440
0,0.003523358,x29_441
0,0.0070209415,x29_442
0,0.0038066201,x29_443
0,0.0027321905,x29_444
0,0.0028039399,x29_445
0,0.0023658099,x29_446
0,0.0034617896,x29_447
0,0.0030123105,x29_448
0,0.0049864603,x29_449
0,0.0032119635,x29_450
0,0.0020345459,x29_451
0,0.0027423173,x29_452
0,0.0048821014,x29_453
0,0.004796603,x29_454
0,0.0028225926,x29_455
0,0.0035841507,x29_456
0,0.003913926,x29_457
0,0.0025495149,x29_458
0,0.0047109,x29_459
0,0.0035452112,x29_460
0,0.003183532,x29_461
0,0.0028904881,x29_462
0,0.004332592,x29_463
0,0.004478871,x29_464
0,0.0029264395,x29_465
0,0.0025876837,x29_466
0,0.2559263,x29_467
0,0.2757566,x29_468
0,0.06801528,x29_469
1,0.0753461,x30_16
1,0.8168998,x30_17
1,0.04564281,x30_18
1,0.19333999,x30_19
1,0.39974654,x30_20
1,0.082735404,x30_21
1,0.4747774,x30_22
1,0.13025041,x30_23
1,0.51185054,x30_24
1,0.37137875,x30_25
