prob,label,seg
0.9358496,1,x01_190
0.8898365,1,x01_191
0.9299819,1,x01_192
0.84676415,1,x01_193
0.8762068,1,x01_194
0.9251445,1,x01_195
0.94143325,1,x01_196
0.92142135,1,x01_197
0.86958325,1,x01_198
0.6007493,1,x01_199
0.21468812,1,x01_200
0.62011844,1,x01_201
0.9077439,1,x01_202
0.9110975,1,x01_203
0.9271548,1,x01_204
0.9241548,1,x01_205
0.9090868,1,x01_206
0.28123924,1,x01_207
0.8458314,1,x01_208
0.07890892,1,x01_209
0.3843836,1,x01_210
0.7562965,1,x01_211
0.67402196,1,x01_212
0.7858716,1,x01_213
0.5553483,1,x01_214
0.9023322,1,x01_215
0.8942711,1,x01_216
0.70609003,1,x01_217
0.76608497,1,x01_218
0.022938935,1,x01_219
0.8100953,1,x01_225
0.8906006,1,x01_229
0.915529,1,x01_252
0.8065169,1,x01_253
0.7744628,1,x01_254
0.93631685,1,x01_255
0.9060381,1,x01_256
0.86313725,1,x01_257
0.1459617,1,x01_258
0.2121497,1,x01_259
0.46657532,1,x01_260
0.9226928,1,x01_261
0.057652704,1,x01_262
0.062109757,1,x01_263
0.067785114,1,x01_264
0.42715946,1,x01_265
0.77823937,1,x01_266
0.62879544,1,x01_267
0.9270269,1,x01_268
0.8941502,1,x01_269
0.9076739,1,x01_270
0.81065935,1,x01_271
0.9311521,1,x01_273
0.9482342,1,x01_274
0.93604314,1,x01_275
0.9311755,1,x01_276
0.9385996,1,x01_277
0.80297387,1,x01_278
0.92421097,1,x01_279
0.9549516,1,x01_280
0.9422514,1,x01_281
0.9477141,1,x01_282
0.8455067,1,x01_283
0.8349933,1,x01_284
0.88554,1,x01_285
0.1251144,1,x01_286
0.88348836,1,x01_287
0.90606236,1,x01_288
0.8172653,1,x01_289
0.7008377,1,x01_290
0.29198283,1,x01_291
0.9378556,1,x01_292
0.91501385,1,x01_293
0.8382328,1,x01_294
0.92645633,1,x01_295
0.9358026,1,x01_297
0.9033351,1,x01_298
0.9139034,1,x01_299
0.91500515,1,x01_300
0.7676714,1,x01_301
0.85857314,1,x01_302
0.9461161,1,x01_303
0.9415194,1,x01_304
0.8508518,1,x01_305
0.054725554,1,x01_306
0.05331943,1,x01_307
0.199757,1,x01_313
0.82126623,1,x01_314
0.7177364,1,x01_315
0.76419216,1,x01_316
0.89865553,1,x01_317
0.8626826,1,x01_318
0.94769084,1,x01_319
0.8919688,1,x01_320
0.9402321,1,x01_321
0.7423211,1,x01_322
0.8578075,1,x01_323
0.95616037,1,x01_324
0.9218563,1,x01_325
0.8811849,1,x01_326
0.9452713,1,x01_327
0.9437076,1,x01_328
0.8188194,1,x01_329
0.821842,1,x01_330
0.7097842,1,x01_331
0.9062302,1,x01_332
0.94277084,1,x01_333
0.61986184,1,x01_334
0.8846306,1,x01_335
0.43203917,1,x01_336
0.83271056,1,x01_337
0.77896124,1,x01_338
0.8922819,1,x01_339
0.7870036,1,x01_340
0.9540966,1,x01_341
0.79973984,1,x01_342
0.8403989,1,x01_343
0.8096922,1,x01_344
0.40546712,1,x01_345
0.8817601,1,x01_346
0.846628,1,x01_347
0.8867318,1,x01_348
0.8586277,1,x01_349
0.90209544,1,x01_350
0.6860565,1,x01_351
0.829934,1,x01_352
0.8057349,1,x01_353
0.8635575,1,x01_354
0.47182268,1,x01_355
0.88192564,1,x01_356
0.8375331,1,x01_357
0.86506295,1,x01_358
0.21593446,1,x01_359
0.8734563,1,x01_360
0.89272773,1,x01_361
0.8984974,1,x01_362
0.8850507,1,x01_363
0.9045598,1,x01_364
0.6673227,1,x01_365
0.1330295,1,x01_366
0.8679379,1,x01_367
0.7420252,1,x01_368
0.91410756,1,x01_369
0.9229119,1,x01_370
0.8789987,1,x01_371
0.8858334,1,x01_372
0.9129156,1,x01_373
0.921536,1,x01_374
0.9281409,1,x01_375
0.92907107,1,x01_376
0.05064872,1,x01_377
0.8999067,1,x01_379
0.1720165,1,x01_380
0.8387863,1,x01_382
0.5083991,1,x01_383
0.11141909,1,x01_384
0.92871416,1,x01_385
0.7936711,1,x01_386
0.82263756,1,x01_387
0.9034625,1,x01_388
0.9011394,1,x01_389
0.92599,1,x01_390
0.91439575,1,x01_391
0.8259605,1,x01_392
0.24023464,1,x01_393
0.78975147,1,x01_394
0.6271354,1,x01_395
0.8659187,1,x01_396
0.88397443,1,x01_397
0.7517103,1,x01_404
0.74473417,1,x01_405
0.69446117,1,x01_406
0.6662622,1,x01_412
0.8407722,1,x01_413
0.53680724,1,x01_414
0.8662291,1,x01_423
0.76922274,1,x01_424
0.9494253,1,x01_429
0.90729773,1,x01_430
0.925532,1,x01_431
0.9248426,1,x01_432
0.91285837,1,x01_433
0.16833471,1,x01_434
0.8987603,1,x01_435
0.89425355,1,x01_436
0.9308632,1,x01_437
0.73420435,1,x01_438
0.9199633,1,x01_439
0.8458929,1,x01_440
0.5596615,1,x01_441
0.30458874,1,x01_442
0.9379966,1,x01_443
0.9193777,1,x01_444
0.7611435,1,x01_445
0.9186863,1,x01_446
0.8423905,1,x01_447
0.9058557,1,x01_448
0.6800472,1,x01_449
0.82558334,1,x01_450
0.8357385,1,x01_451
0.83412564,1,x01_454
0.91214865,1,x01_455
0.71076274,1,x01_456
0.7061267,1,x01_457
0.12735577,1,x01_458
0.8267592,1,x01_459
0.016461125,1,x01_460
0.44637004,1,x01_461
0.57339436,1,x01_462
0.7471195,1,x01_463
0.88062894,1,x01_464
0.8347717,1,x01_465
0.9521942,1,x01_466
0.027980052,1,x01_467
0.90076447,1,x01_468
